mobile,clv,avg_purchase_amount,max_purchase_amount,min_purchase_amount,purchase_count,last_purchase,first_purchase,age,income,gender,days_since_last_purchase,purchase_frequency,days_since_first_purchase,segment
918308026394,40063.39,4006.339,8063.24,0.0,10,2011-06-26,1972-06-01,29.0,1537010.11,2,5031.0,0.02102459878057327,19300.0,1
918313346852,17371.95,4342.9875,9588.53,925.66,4,2024-04-07,1973-09-10,70.0,549004.76,1,362.0,0.0064963187527068,18834.0,0
918313993297,9526.32,2381.58,4930.61,202.48,4,1992-12-12,1985-09-17,52.0,951092.3,1,11801.0,0.045402951191827474,14444.0,2
918319821061,34048.93,5674.821666666667,9956.23,1286.99,6,2007-06-29,1973-02-18,64.0,2787884.76,0,6489.0,0.014343772412144394,19038.0,1
918320207740,32070.85,3563.4277777777775,8544.08,141.73,9,2021-11-11,1972-10-31,27.0,2964452.82,0,1240.0,0.015077060531605988,19148.0,1
918323646093,28228.02,5645.604,9299.14,3259.59,5,2008-04-25,1993-03-12,66.0,1540650.33,1,6188.0,0.027159152634437807,11711.0,0
918324316421,28256.7,4036.671428571429,7385.06,379.93,7,2016-10-14,1970-10-23,36.0,731402.57,1,3094.0,0.012505210504376824,19887.0,0
918328608265,29013.699999999997,5802.74,8450.05,2862.81,5,2015-06-07,1977-07-30,63.0,335076.37,0,3589.0,0.010849124837263127,17415.0,0
918330421741,15301.769999999999,5100.589999999999,8903.96,441.95,3,2008-07-06,1987-11-22,18.0,2024332.1,0,6116.0,0.011949017525225704,13648.0,2
918330497115,41892.05,5236.50625,9552.02,0.0,8,2021-12-01,1975-04-17,44.0,1311658.2,0,1220.0,0.014092777451556078,18250.0,1
918333103372,34649.14,5774.856666666667,8958.55,1856.19,6,2019-12-28,1975-11-10,28.0,1398826.03,2,1924.0,0.011166945840312675,18043.0,1
918336814230,26757.920000000002,3344.7400000000002,9811.35,912.49,8,2019-08-26,1982-11-24,22.0,2867200.48,2,2048.0,0.017878426698450536,15472.0,0
918338877621,18313.98,4578.495,5584.7,2904.22,4,2019-11-01,1990-04-06,30.0,1361646.05,1,1981.0,0.011110082399777798,12782.0,0
918343237444,28198.05,4699.675,8699.81,911.35,6,2021-12-19,1974-09-24,49.0,2683641.11,0,1202.0,0.010432968179447052,18455.0,0
918343459102,36557.05,5222.435714285714,8152.98,464.16,7,2011-01-24,1980-02-14,54.0,719430.14,1,5184.0,0.018580782162449124,16486.0,1
918346582107,41657.100000000006,5207.137500000001,9990.93,1759.3,8,2019-10-04,1979-01-25,54.0,1349461.07,2,2009.0,0.016148566814695196,16871.0,1
918353092123,19789.42,2827.06,7243.54,1374.12,7,2014-01-23,1994-06-03,45.0,2517122.13,0,4089.0,0.029272372456091444,11263.0,0
918354238065,17608.05,4402.0125,5949.27,2631.4,4,2023-08-29,1995-01-26,36.0,607064.76,0,584.0,0.011492051331162613,11026.0,0
918357297588,28465.24,3162.8044444444445,7275.9,0.0,9,2016-02-18,1970-09-26,66.0,2807254.12,0,3333.0,0.016283698208793197,19914.0,0
918362751242,20941.6,5235.4,9270.04,3464.6,4,2013-04-06,1978-08-12,44.0,1734468.22,1,4381.0,0.009481668773704172,17037.0,0
918365845882,38857.64,5551.091428571429,9360.89,1801.83,7,2019-09-19,1974-06-17,34.0,709460.47,0,2024.0,0.012704174228675136,18554.0,1
918369305560,40715.31,4523.923333333333,9782.0,635.46,9,2017-02-25,1978-08-08,44.0,1482106.64,1,2960.0,0.019174774518855194,17041.0,1
918371357111,38613.88,5516.268571428571,8963.2,698.11,7,2017-09-15,1970-04-29,61.0,1041063.85,1,2758.0,0.012134519819715705,20064.0,1
918375509447,16758.63,3351.726,5592.42,417.44,5,2023-05-18,1976-06-22,37.0,1082807.63,0,687.0,0.008756056272254977,17818.0,0
918376087131,33483.799999999996,5580.633333333332,9580.18,663.3,6,2019-03-07,1973-06-17,44.0,1657975.88,1,2220.0,0.010779088568177735,18919.0,1
918377614706,19978.33,3995.666,7853.76,2398.75,5,2025-03-21,1971-03-04,63.0,2249933.15,2,14.0,0.00759839927055367,19755.0,0
918377702111,20899.15,4179.83,7138.44,2335.19,5,2019-06-23,1974-05-27,66.0,1830720.36,1,2112.0,0.009111340581910952,18575.0,0
918384006407,63903.97,6390.397,9074.11,2414.98,10,2022-02-27,1987-02-14,18.0,1727543.94,1,1132.0,0.023442994451824645,13929.0,1
918396433758,42400.18,6057.168571428571,9546.97,0.0,7,2014-03-07,1974-12-06,22.0,1089618.65,2,4046.0,0.0146484375,18382.0,1
918401022668,65347.53,6534.753,9864.08,1952.92,10,2023-02-25,2004-01-20,34.0,2216781.92,1,769.0,0.0430045871559633,7745.0,1
918409329326,29419.06,4202.722857142858,9359.35,660.91,7,2011-04-27,1980-12-04,69.0,1372970.37,2,5091.0,0.018917214665345464,16192.0,0
918410638666,22830.21,4566.0419999999995,8708.6,1223.13,5,2020-12-26,1972-08-24,32.0,2265876.3,0,1560.0,0.00849569551427277,19216.0,0
918412985084,24963.04,3566.1485714285714,6669.0,698.96,7,2023-06-27,1970-04-28,43.0,295799.41,1,647.0,0.010814708002883922,20065.0,0
918414975110,24465.09,6116.2725,9967.78,0.0,4,2005-05-26,1970-04-02,25.0,2318208.82,0,7253.0,0.009347250350521887,20091.0,2
918417377633,37514.14,5359.162857142857,9848.29,2192.86,7,2010-07-24,1971-12-09,27.0,575213.12,0,5368.0,0.01488622669596654,19475.0,1
918420256439,24433.45,4072.241666666667,8136.42,207.43,6,2018-02-21,1973-05-05,44.0,2713038.2,2,2599.0,0.011000427794414229,18962.0,0
918422230882,12328.53,4109.51,9816.86,398.09,3,2002-07-18,1981-10-11,48.0,2057957.71,1,8296.0,0.011865524060646011,15881.0,2
918426709025,17185.03,5728.343333333333,9698.2,430.23,3,2001-06-11,1993-06-29,65.0,1793449.67,1,8698.0,0.030991735537190084,11602.0,2
918429027360,41505.42,4150.5419999999995,8404.28,1902.3,10,2021-02-03,1973-12-21,62.0,1814884.31,2,1521.0,0.01743071291615827,18732.0,1
918429450217,47576.58,4757.658,9758.17,271.47,10,2008-10-17,1970-08-31,28.0,2375109.56,2,6013.0,0.021540891792920226,19940.0,1
918445569788,17473.309999999998,3494.6619999999994,8493.09,0.0,5,2023-03-11,1976-05-04,30.0,1126609.17,0,755.0,0.00876577840112202,17867.0,0
918449932632,40828.25,5103.53125,8317.38,1069.82,8,2023-01-29,1973-07-11,30.0,1198346.73,0,796.0,0.013260401127134096,18895.0,1
918456903534,38009.14,4751.1425,7708.32,1152.61,8,2009-06-26,1970-05-09,55.0,2167996.53,1,5761.0,0.0167914363674526,20054.0,1
918459880594,20054.42,3342.403333333333,7117.0,0.0,6,2018-10-03,1990-03-06,63.0,984008.89,0,2375.0,0.017244682889442423,12813.0,0
918468798461,39724.509999999995,4965.563749999999,9864.58,412.38,8,2023-03-02,1975-05-13,42.0,1779979.67,0,764.0,0.013745704467353952,18224.0,1
918469444227,12105.09,4035.03,8274.91,0.0,3,1996-11-05,1971-04-13,34.0,1740539.99,1,10377.0,0.009638038123795246,19715.0,2
918473382684,20449.579999999998,4089.9159999999997,8773.71,0.0,5,2020-10-04,1987-09-14,62.0,1953772.02,1,1643.0,0.01242338910054663,13717.0,0
918476700066,45337.26,5037.473333333333,9382.78,2216.02,9,2024-08-31,1973-04-20,34.0,2180121.26,2,216.0,0.01439155695325409,18977.0,1
918478286982,23765.93,3960.9883333333332,6928.38,314.53,6,2021-09-27,1978-11-03,43.0,1551477.7,2,1285.0,0.011487650775416428,16954.0,0
918480235438,6572.73,2190.91,4744.23,0.0,3,2010-03-13,1986-09-25,64.0,1791914.46,2,5501.0,0.010501750291715285,14071.0,0
918481146933,46160.119999999995,6594.302857142857,9409.51,2975.58,7,2017-06-22,1970-01-11,28.0,2468411.86,2,2843.0,0.01211841421893935,20172.0,1
918482206102,26307.21,5261.442,7254.83,851.32,5,2006-09-22,1980-12-29,36.0,1112602.19,1,6769.0,0.01596084273249628,16167.0,0
918484528348,43647.71,4364.771,9063.98,1366.62,10,2021-06-14,1992-10-18,68.0,2920362.06,2,1390.0,0.02866424613032677,11856.0,1
918488796494,29025.35,3225.038888888889,8223.49,0.0,9,1998-02-14,1970-03-01,66.0,1756646.13,0,9911.0,0.026439482961222092,20123.0,0
918490751945,22538.64,4507.728,8428.44,1248.37,5,2012-07-15,1977-12-17,37.0,2536806.38,2,4646.0,0.01187742497426558,17275.0,0
918492495810,53305.24,5330.523999999999,9770.88,314.87,10,2024-09-06,1990-03-14,50.0,1245775.06,2,210.0,0.023818975784041286,12805.0,1
918497762234,36264.93,3626.493,9223.19,553.83,10,2019-09-29,1976-06-03,33.0,1022687.19,0,2014.0,0.018959742147506797,17837.0,1
918499200634,39261.9,4362.433333333333,9800.91,0.0,9,2020-12-22,1970-03-17,58.0,238903.56,2,1564.0,0.014560750687591004,20107.0,1
918508201018,19503.65,4875.9125,7792.8,0.0,4,2024-09-06,1990-08-15,44.0,520689.61,0,210.0,0.009645526886906198,12651.0,0
918511301900,7712.53,2570.8433333333332,4819.92,1043.34,3,2006-02-04,2006-02-04,30.0,2372820.4,1,6999.0,3.0,6999.0,2
918513971584,52062.12,5784.68,9327.14,3198.79,9,2022-01-04,1974-03-19,35.0,667244.07,0,1186.0,0.015465689082369116,18644.0,1
918515167269,8743.37,2914.456666666667,5253.39,786.44,3,1986-08-08,1974-12-31,64.0,2304487.7,1,14119.0,0.021236432279377063,18357.0,2
918518848328,13375.34,3343.835,6935.46,730.54,4,2015-12-11,1994-11-25,26.0,1735656.6,2,3402.0,0.0156128024980484,11088.0,0
918521300895,57597.76,6399.751111111112,9381.03,1572.85,9,2020-10-02,1972-12-04,38.0,2890187.19,1,1645.0,0.01545595054095827,19114.0,1
918524521602,9202.81,2300.7025,4471.37,493.13,4,2004-05-23,1973-12-18,67.0,1721214.81,1,7621.0,0.010797192729890229,18735.0,0
918527696207,38348.69,4793.58625,9414.44,382.88,8,2024-05-08,1974-09-25,46.0,997456.43,0,331.0,0.013242840589306406,18454.0,1
918527974623,24990.44,4165.073333333333,9051.88,0.0,6,2015-07-23,1977-12-06,47.0,2351175.36,2,3543.0,0.01309757694826457,17286.0,0
918530876844,29707.519999999997,4243.931428571428,8679.8,1444.22,7,2018-10-27,1988-03-16,44.0,778255.77,0,2351.0,0.01878018243605795,13533.0,0
918532315957,39762.81,5680.401428571428,8764.16,1794.43,7,2012-12-11,1970-06-15,32.0,2690597.0,2,4497.0,0.013530927835051545,20017.0,1
918547492192,21410.19,5352.5475,8451.15,2463.16,4,1996-10-15,1982-10-04,36.0,2082920.99,0,10398.0,0.023414634146341463,15523.0,2
918558119733,56802.46,5680.246,9545.17,2385.66,10,2019-03-12,1970-06-26,67.0,1899515.92,0,2215.0,0.016862458546456075,20006.0,1
918568106346,38175.27,4241.696666666667,9594.71,1192.86,9,2025-01-19,1973-05-23,22.0,1429840.15,0,75.0,0.01430918437649054,18944.0,1
918587283948,34137.24,5689.54,9838.6,1182.97,6,2015-06-01,1974-08-18,34.0,712224.64,1,3595.0,0.012082969725448077,18492.0,1
918587822801,33179.68,4739.954285714286,9848.01,603.5,7,2003-10-28,1970-12-14,26.0,543813.02,2,7829.0,0.017491254372813594,19835.0,1
918588933132,37849.38,5407.0542857142855,9291.07,1907.92,7,2016-01-14,1972-03-05,18.0,1000417.8,1,3368.0,0.013108614232209739,19388.0,1
918590772665,47025.14,5878.1425,9684.29,0.0,8,2021-12-21,1983-02-14,26.0,1006240.56,2,1200.0,0.016913319238900635,15390.0,1
918592930364,30052.410000000003,5008.735000000001,9764.28,476.77,6,2021-08-27,1972-12-10,44.0,2243421.68,0,1316.0,0.010116906474820143,19108.0,0
918605446007,41712.25,6952.041666666667,8558.69,4428.88,6,2011-03-10,1970-05-26,24.0,650944.96,1,5139.0,0.012082158679017317,20037.0,1
918607371597,7196.22,1199.3700000000001,3958.52,0.0,6,2016-01-30,1976-09-01,60.0,1358442.1,0,3352.0,0.012504341785342134,17747.0,0
918609505739,33117.9,4731.128571428571,9469.03,326.07,7,2021-05-15,1986-06-21,19.0,556921.48,2,1420.0,0.016474464579901153,14167.0,1
918609592494,13782.02,2756.404,6390.42,0.0,5,2022-07-18,1983-01-24,56.0,1860022.42,0,991.0,0.010402219140083217,15411.0,0
918615613239,38124.32,3812.432,8502.85,182.93,10,2007-04-14,1970-09-07,59.0,1736708.3,2,6565.0,0.02244165170556553,19933.0,1
918620258967,25119.56,5023.912,8692.34,2478.36,5,2006-09-08,1994-06-30,69.0,2125942.93,0,6783.0,0.03368515607455648,11236.0,0
918625862062,37407.99,4675.99875,9744.0,0.0,8,2024-05-12,1971-09-15,44.0,2774958.92,1,327.0,0.012478552487911403,19560.0,1
918626278260,37734.54,6289.09,8184.34,2769.0,6,2008-07-07,1978-07-19,44.0,1580185.59,0,6115.0,0.016444363237712405,17061.0,1
918631321682,16967.72,4241.93,6731.35,2217.99,4,2008-04-17,2003-08-17,66.0,2690563.89,2,6196.0,0.07038123167155425,7901.0,0
918632445649,15565.3,5188.433333333333,8354.39,0.0,3,2009-11-09,1998-03-08,70.0,1741281.07,1,5625.0,0.021106941838649158,9889.0,0
918633107545,30759.010000000002,4394.144285714286,8444.92,725.01,7,2022-05-01,1970-11-12,50.0,548375.81,0,1069.0,0.011171401212894989,19867.0,0
918641863774,41896.770000000004,6982.795000000001,9959.04,2749.19,6,2022-05-18,1976-04-01,46.0,1585940.27,1,1052.0,0.010683760683760684,17900.0,1
918644019132,37886.12,5412.302857142858,8218.19,1829.16,7,2022-12-06,1974-03-20,67.0,2807288.32,2,850.0,0.011802394199966279,18643.0,1
918646026315,39984.409999999996,4442.7122222222215,7841.92,303.19,9,2013-07-24,1987-01-11,27.0,2771698.26,2,4272.0,0.02786090186771231,13963.0,1
918652992543,25427.08,4237.846666666667,9046.42,1376.21,6,2022-07-06,2003-03-05,24.0,1608016.64,1,1003.0,0.025484921421492283,8066.0,0
918653582116,23140.69,2892.58625,6588.67,233.25,8,2024-01-31,1978-06-12,44.0,1213621.97,2,429.0,0.014397984282200493,17098.0,0
918660345628,14895.18,2482.53,7082.07,0.0,6,2023-05-29,1997-09-24,38.0,2549657.86,1,676.0,0.019193857965451054,10054.0,0
918660800029,13285.869999999999,3321.4674999999997,9417.74,551.9,4,2022-04-30,1970-04-28,33.0,435128.41,1,1070.0,0.00631745196104238,20065.0,0
918660933507,46362.3,5795.2875,9799.86,1824.3,8,1993-07-21,1975-02-26,32.0,1493709.07,2,11580.0,0.03571428571428571,18300.0,1
918665691647,27398.4,5479.68,7750.88,1236.59,5,2001-04-27,1974-11-05,58.0,1813187.67,1,8743.0,0.015511892450879009,18413.0,2
918667740351,39653.74,6608.956666666666,9599.04,3805.04,6,2016-05-26,1992-12-10,59.0,1899048.13,1,3235.0,0.021008403361344536,11803.0,1
918668616333,9268.6,3089.5333333333333,5641.13,282.23,3,2002-09-08,1980-02-01,30.0,2541802.21,1,8244.0,0.010902483343428224,16499.0,2
918672573305,27143.65,3877.664285714286,9846.78,0.0,7,2024-03-14,1981-03-12,47.0,2770693.62,2,386.0,0.013368983957219251,16094.0,0
918674192109,58207.67,5820.767,9170.35,3138.52,10,2017-09-17,1971-05-26,30.0,1627552.27,0,2756.0,0.017734689051785293,19672.0,1
918676013419,20773.33,5193.3325,9648.12,1538.4,4,1987-07-03,1973-09-17,18.0,2391669.32,2,13790.0,0.023823704586063133,18827.0,2
918676802207,44362.11,5545.26375,9386.25,118.96,8,2001-01-04,1972-05-05,35.0,2502137.26,2,8856.0,0.0229204469487155,19327.0,1
918682300615,17778.059999999998,5926.0199999999995,9447.46,4118.02,3,2010-08-17,2007-05-27,54.0,1982526.72,0,5344.0,0.07640067911714771,6522.0,0
918684603688,23014.36,3835.726666666667,9180.31,885.57,6,1997-11-02,1981-12-15,44.0,2395309.88,2,10015.0,0.03102913290811929,15816.0,2
918684745185,33161.99,3684.6655555555553,9077.5,104.04,9,2018-10-15,1970-12-03,36.0,2498107.33,2,2363.0,0.015443573757364297,19846.0,1
918686949912,47019.32,5224.368888888889,9939.42,0.0,9,2021-05-10,1974-05-25,60.0,297593.73,0,1425.0,0.01574160447761194,18577.0,1
918698305085,49139.090000000004,5459.898888888889,8959.67,122.91,9,2023-09-03,1971-04-27,61.0,2539260.78,1,579.0,0.014119861939127707,19701.0,1
918699690577,7828.5199999999995,2609.5066666666667,4784.19,1461.06,3,1995-11-02,1979-06-28,43.0,1593840.22,2,10746.0,0.015072852118573104,16717.0,2
918706762540,13930.390000000001,3482.5975000000003,9029.08,143.64,4,2024-04-14,1985-12-04,44.0,1255892.92,0,355.0,0.008564699164941831,14366.0,0
918719747078,35183.33,3518.333,8215.48,0.0,10,2018-04-16,1986-10-26,44.0,282526.03,2,2545.0,0.02609830361026533,14040.0,1
918721554031,24038.96,3434.137142857143,6099.9,0.0,7,2014-12-21,1977-08-21,39.0,1162146.09,0,3757.0,0.015400410677618069,17393.0,0
918727210979,38557.04,4819.63,8627.2,797.06,8,2024-08-12,1970-03-15,59.0,353497.15,1,235.0,0.0120760792995874,20109.0,1
918739779525,27177.92,5435.584,9316.66,2570.35,5,2015-04-27,1999-08-26,27.0,811737.07,0,3630.0,0.02621002970470033,9353.0,0
918740542751,37602.62,6267.1033333333335,9596.66,1199.68,6,2024-01-15,1970-07-15,25.0,837083.0,2,445.0,0.009210930303960701,19987.0,1
918742548209,20094.59,6698.196666666667,9684.22,3438.06,3,2022-01-07,1976-05-27,55.0,1235922.67,0,1183.0,0.005401836624452314,17844.0,0
918750835809,31107.190000000002,4443.884285714286,8577.08,1348.06,7,2024-10-04,1970-04-30,58.0,675687.56,2,182.0,0.010562848951259996,20063.0,0
918754415831,40901.85,4090.185,9899.2,0.0,10,2019-12-26,1985-08-22,39.0,961000.71,2,1926.0,0.02391581632653061,14470.0,1
918754811152,25187.49,6296.8725,9784.78,4743.67,4,2005-07-16,1976-08-21,40.0,2041575.34,0,7202.0,0.011367942402425162,17758.0,2
918755022797,58762.46,5876.246,9993.4,0.0,10,2022-09-04,1974-03-20,19.0,279566.14,2,943.0,0.01694915254237288,18643.0,1
918755143093,38301.69,6383.615000000001,9232.38,3671.61,6,2023-05-21,1984-06-15,67.0,945506.23,2,684.0,0.012659118081440327,14903.0,1
918756056675,23755.64,3959.273333333333,9272.93,0.0,6,2018-04-22,1971-09-25,49.0,2904548.56,2,2539.0,0.010581388513314914,19550.0,0
918767405445,18253.47,4563.3675,9444.22,1375.75,4,2023-04-25,2013-11-30,64.0,2728621.24,1,710.0,0.03495484998543548,4143.0,0
918768624284,42806.67,5350.83375,7551.05,1260.93,8,2024-12-12,1975-12-13,26.0,856191.17,1,113.0,0.013410068726602222,18010.0,1
918769510048,68604.49,6860.4490000000005,9750.26,0.0,10,2008-10-02,1977-03-31,44.0,1701727.71,0,6028.0,0.026068821689259645,17536.0,1
918770387920,20695.84,2956.5485714285714,6220.73,0.0,7,2012-06-01,1971-03-20,20.0,1755177.83,2,4690.0,0.013954415575785768,19739.0,0
918774131811,28222.41,9407.47,9640.35,9210.23,3,2000-06-01,2000-06-01,33.0,2118236.62,2,9073.0,3.0,9073.0,2
918780475472,33309.97,4163.74625,7011.84,0.0,8,2018-02-19,1970-11-26,54.0,2592766.88,1,2601.0,0.013911430558775794,19853.0,1
918781559918,29776.010000000002,3308.445555555556,6237.79,188.63,9,2007-02-22,1975-03-24,58.0,2158192.85,0,6616.0,0.02316006176016469,18274.0,0
918794049663,29854.510000000002,3731.8137500000003,8917.96,0.0,8,2002-10-14,1972-04-23,25.0,1194785.64,1,8208.0,0.021561405084898032,19339.0,0
918800940984,29360.629999999997,3670.0787499999997,8253.98,1004.83,8,2024-08-23,1972-07-13,53.0,429039.88,2,224.0,0.01260901544604392,19258.0,0
918806569935,21234.71,4246.942,6372.27,2424.58,5,1993-08-25,1979-05-05,64.0,304387.88,2,11545.0,0.02870264064293915,16771.0,2
918807773530,36918.03,3691.803,8726.57,0.0,10,2024-11-01,1972-06-02,70.0,2566421.24,2,154.0,0.015669887699138157,19299.0,1
918812291645,20615.91,3435.985,7836.88,862.53,6,2021-07-12,1976-10-01,44.0,902789.4,0,1362.0,0.011005808621216754,17717.0,0
918812868150,34838.7,4976.957142857143,9287.06,0.0,7,2024-12-12,1972-04-09,27.0,2673429.28,1,113.0,0.010914760914760914,19353.0,1
918814924004,16907.01,3381.4019999999996,9343.39,0.0,5,1992-06-29,1975-01-20,26.0,2205657.11,0,11967.0,0.02354788069073783,18337.0,2
918815287619,23251.64,5812.91,9562.26,1426.88,4,2022-08-29,1989-05-21,66.0,817309.95,1,949.0,0.009874105159219946,13102.0,0
918819921250,21429.12,5357.28,6470.71,3461.17,4,2022-11-21,1974-08-16,34.0,2212640.92,2,865.0,0.00680696579499688,18494.0,0
918822241896,35172.590000000004,3908.065555555556,9205.79,371.61,9,2004-04-19,1976-09-03,40.0,837208.88,2,7655.0,0.0267591674925669,17745.0,1
918831604672,31099.87,3455.541111111111,8619.26,752.4,9,2011-06-24,1978-06-28,57.0,2751341.65,0,5033.0,0.02240849863059175,17082.0,1
918839145425,45223.36,6460.4800000000005,9671.66,3075.29,7,2013-05-17,1991-05-21,48.0,1543925.91,0,4340.0,0.026145418326693225,12372.0,1
918841212515,25620.06,5124.012000000001,8174.02,428.45,5,2014-03-03,1986-09-26,40.0,1668323.95,0,4050.0,0.014970059880239521,14070.0,0
918842036826,61808.909999999996,6180.891,9855.05,773.53,10,2024-08-06,1980-04-07,57.0,421440.09,2,241.0,0.018527667984189724,16433.0,1
918843867732,23541.47,5885.3675,9475.0,1831.26,4,2010-08-28,1975-08-07,22.0,1214733.72,0,5333.0,0.0093713393205779,18138.0,0
918844242456,7063.92,2354.64,5079.84,413.65,3,2019-04-27,1985-01-06,53.0,1076391.17,0,2169.0,0.007183334663580493,14698.0,0
918844794993,32378.82,8094.705,9457.16,6379.95,4,2005-08-19,1998-02-05,24.0,170940.58,0,7168.0,0.0436046511627907,9920.0,2
918845774616,35219.659999999996,3913.295555555555,9162.22,345.89,9,2014-06-24,1974-12-04,62.0,1562086.71,0,3937.0,0.01868900117671489,18384.0,1
918850192297,43357.770000000004,7226.295000000001,9036.45,4307.11,6,2016-09-11,1970-03-29,39.0,382280.66,1,3127.0,0.010608203677510608,20095.0,1
918850521812,46259.62,7709.936666666667,9740.85,5048.45,6,2000-07-12,1980-01-23,69.0,1236508.77,2,9032.0,0.024077046548956663,16508.0,1
918851230518,46041.17,6577.3099999999995,9223.15,2654.82,7,2015-06-24,1974-12-27,23.0,958791.25,2,3572.0,0.01419974305226858,18361.0,1
918852879124,37421.229999999996,5345.889999999999,9689.32,0.0,7,2018-06-27,1973-06-25,41.0,1379197.59,0,2473.0,0.01277527679766395,18911.0,1
918855850145,53810.35,5978.927777777778,9724.05,0.0,9,2011-03-29,1978-08-17,26.0,696744.27,0,5120.0,0.02266621893888516,17032.0,1
918873068834,31588.98,4512.711428571429,7213.92,0.0,7,2013-07-25,1984-06-14,59.0,175090.53,0,4271.0,0.019749835418038184,14904.0,0
918877733629,24610.91,6152.7275,9966.21,1723.47,4,2015-10-22,1975-03-12,23.0,2491736.15,2,3452.0,0.008089524066334097,18286.0,0
918879067453,35202.979999999996,7040.596,9960.18,3905.37,5,2024-02-13,2006-12-30,58.0,336594.69,2,416.0,0.023984649824112567,6670.0,1
918880640679,16968.63,4242.1575,8397.67,737.23,4,2019-08-24,1997-08-10,47.0,474771.67,0,2050.0,0.014908684308609765,10099.0,0
918881828165,11282.56,3760.853333333333,5678.11,0.0,3,2014-07-18,2012-07-29,30.0,476674.25,2,3913.0,0.12517385257301808,4632.0,0
918883394191,17700.4,5900.133333333334,8782.17,2070.92,3,2024-03-10,2024-03-10,40.0,2833521.27,0,390.0,3.0,390.0,2
918884873529,42964.95,5370.61875,8653.4,131.73,8,2017-10-15,1970-11-23,63.0,1038391.43,2,2728.0,0.014012143858010277,19856.0,1
918887427412,33961.49,5660.248333333333,9632.99,974.7,6,1996-11-19,1972-09-22,32.0,2998781.39,0,10363.0,0.020398912058023574,19187.0,2
918889775885,39080.72,3908.072,6927.48,0.0,10,2024-11-07,1974-10-16,52.0,1446140.18,2,148.0,0.016406890894175553,18433.0,1
918894673596,27561.53,3937.3614285714284,8050.39,559.17,7,2021-08-12,1994-06-25,66.0,1910838.82,1,1331.0,0.02119071644803229,11241.0,0
918895853722,28706.14,4784.356666666667,8252.31,1385.5,6,2024-11-08,1975-06-09,60.0,2173852.35,2,147.0,0.00997229916897507,18197.0,0
918904956613,27952.47,3494.05875,5162.53,345.08,8,2018-08-13,1970-04-05,20.0,1320947.04,2,2426.0,0.013588495074170535,20088.0,0
918908291293,18494.35,3082.3916666666664,7532.43,0.0,6,2024-07-12,1989-06-17,39.0,1996714.26,1,266.0,0.014052619252088377,13075.0,0
918908934292,29148.03,4858.005,9682.66,1655.73,6,2014-02-26,1973-12-31,58.0,560615.28,2,4055.0,0.012272448353446513,18722.0,0
918909990149,30797.65,5132.941666666667,7615.8,3987.69,6,2025-03-02,1979-05-09,51.0,2431283.46,2,33.0,0.010756543564001434,16767.0,0
918916892179,20997.67,6999.223333333332,9664.9,2568.22,3,2011-06-17,2002-10-31,42.0,1107969.2,0,5040.0,0.02856236115518883,8191.0,0
918917568337,50570.54,6321.3175,9940.42,2369.52,8,2024-09-03,1982-07-03,50.0,2958641.66,1,213.0,0.015581380250600534,15616.0,1
918921045865,33119.79,4731.398571428572,8053.32,609.76,7,2022-09-11,1973-11-16,38.0,1432427.31,2,936.0,0.011777241882115416,18767.0,1
918921845810,12085.92,4028.64,6827.51,1215.42,3,2018-02-23,1994-05-19,51.0,1409245.58,1,2597.0,0.010367469185577698,11278.0,0
918925697292,38606.53,5515.2185714285715,9219.64,0.0,7,1999-09-19,1977-06-02,63.0,1496351.14,1,9329.0,0.025785854616895875,17473.0,1
918931997465,18187.27,4546.8175,7908.13,270.62,4,2020-11-15,2002-10-30,36.0,1429122.53,1,1601.0,0.01820664542558034,8192.0,0
918932304514,19055.35,3811.0699999999997,6280.68,1467.7,5,2017-04-08,1989-08-21,42.0,1220589.77,2,2918.0,0.014863258026159336,13010.0,0
918945486396,20830.75,5207.6875,8006.22,997.67,4,2021-04-23,1990-08-18,18.0,1762897.7,2,1442.0,0.010708548991611637,12648.0,0
918947572742,49261.37,6157.67125,7938.32,3734.25,8,2018-01-12,1977-07-04,70.0,1291658.16,2,2639.0,0.016214025131738957,17441.0,1
918949873860,35970.92,5138.702857142857,9032.26,1108.52,7,2022-01-21,1988-02-25,41.0,2867738.68,0,1169.0,0.01695736434108527,13553.0,1
918957849462,35873.59,3985.954444444444,9167.42,613.09,9,2024-04-30,1974-01-25,46.0,504407.93,0,339.0,0.014707484475433056,18697.0,1
918961852565,6238.219999999999,1559.5549999999998,4392.28,0.0,4,2006-08-25,1985-02-27,57.0,1461276.17,0,6797.0,0.015288571792585044,14646.0,0
918978819212,23070.41,3845.068333333333,6651.61,412.29,6,2020-02-28,1979-04-28,63.0,2910917.25,2,1862.0,0.012067578439259855,16778.0,0
918980712298,37815.38,4201.708888888888,8778.69,143.88,9,2024-05-25,1973-07-17,24.0,1414483.87,0,314.0,0.014535666218034994,18889.0,1
918982047218,33822.27,3758.0299999999997,9312.66,252.13,9,2008-11-07,1974-08-01,29.0,1586096.3,2,5992.0,0.021570663897099943,18509.0,1
918985827033,9930.25,3310.0833333333335,7337.4,959.17,3,2023-03-22,1977-11-10,62.0,586412.23,2,744.0,0.005432158377595365,17312.0,0
918988918316,27429.61,3918.5157142857142,8086.72,0.0,7,2016-02-19,1988-03-03,32.0,651277.04,2,3332.0,0.02056001566477384,13546.0,0
