mobile,total_spent,avg_transaction_value,max_purchase_amount,min_purchase_amount,purchase_count,first_purchase,last_purchase,days_since_first_purchase,days_since_last_purchase
919184181519,28333.67,5666.7339999999995,8867.47,1756.52,5,2003-09-17,2015-04-20,7870.0,3637.0
919186651306,27891.589999999997,3984.512857142857,5463.4,179.32,7,1974-05-30,2013-11-05,18572.0,4168.0
919197985262,49832.91,6229.11375,9854.52,1348.05,8,1970-09-01,2015-12-29,19939.0,3384.0
919198484273,36673.44,6112.240000000001,8942.94,2440.59,6,1970-03-28,2004-04-27,20096.0,7647.0
919203768294,37223.04,4135.893333333333,9085.91,0.0,9,1970-10-09,2010-09-11,19901.0,5319.0
919208399878,11269.39,3756.463333333333,9791.49,721.1,3,2008-10-11,2025-02-28,6019.0,35.0
919212203479,20875.82,4175.164,8521.68,1168.34,5,1977-01-23,2020-10-24,17603.0,1623.0
919213909354,27929.730000000003,3491.2162500000004,8299.19,348.5,8,1979-07-15,2018-04-26,16700.0,2535.0
919218981849,40744.05,5820.578571428572,9604.9,2415.54,7,1978-05-13,2018-07-11,17128.0,2459.0
919226113732,34184.0,4273.0,8797.15,1413.61,8,1990-12-14,2021-06-06,12530.0,1398.0
919231495430,40943.18,6823.863333333334,9519.7,4093.52,6,1987-01-21,2011-05-14,13953.0,5074.0
919241581669,20151.08,6717.026666666668,7443.17,5485.84,3,1980-06-12,2016-04-21,16367.0,3270.0
919243839315,19676.3,3279.383333333333,9038.88,0.0,6,1979-07-23,2021-10-18,16692.0,1264.0
919245179885,40877.66,5109.7075,9368.62,435.86,8,1981-10-29,2016-01-16,15863.0,3366.0
919245317068,57767.03999999999,6418.5599999999995,9975.61,2365.81,9,1970-07-25,2020-11-30,19977.0,1586.0
919250636259,24439.190000000002,4887.838000000001,6985.82,637.57,5,1973-03-28,2021-09-28,19000.0,1284.0
919261254352,53677.990000000005,5367.799000000001,9171.16,2096.37,10,1971-02-05,2010-02-21,19782.0,5521.0
919265068044,45620.32,5702.54,9620.37,606.91,8,1974-11-25,2024-02-22,18393.0,407.0
919270498955,32594.86,5432.4766666666665,9089.41,0.0,6,1978-11-14,2018-03-09,16943.0,2583.0
919275366252,15472.14,5157.38,8507.16,0.0,3,1988-03-06,2020-08-13,13543.0,1695.0
919278022672,10933.17,2733.2925,4350.86,529.44,4,1973-07-25,2020-11-19,18881.0,1597.0
919279182318,35282.42,3528.2419999999997,7930.1,0.0,10,1986-07-11,2017-04-27,14147.0,2899.0
919280739820,43696.479999999996,4855.164444444444,9359.84,1119.11,9,1974-01-21,2019-07-07,18701.0,2098.0
919288203651,16501.6,5500.533333333333,9925.6,0.0,3,1989-02-04,2007-02-19,13208.0,6619.0
919289204852,34472.67,5745.445,9411.66,1176.57,6,1976-07-01,2021-01-29,17809.0,1526.0
919290615870,14527.580000000002,3631.8950000000004,6786.06,1185.42,4,1977-12-10,1983-04-18,17282.0,15327.0
919295741120,27864.579999999998,6966.1449999999995,9659.47,2366.23,4,1973-05-15,2008-05-02,18952.0,6181.0
919308701294,33840.73,3760.0811111111116,9964.06,195.63,9,1970-08-12,2022-04-07,19959.0,1093.0
919317780148,35464.08,3546.4080000000004,7878.74,0.0,10,1970-10-27,2008-10-22,19883.0,6008.0
919319357265,27702.739999999998,4617.123333333333,6607.37,2461.22,6,1993-04-30,2007-09-26,11662.0,6400.0
919321377743,38466.92,4808.365,9045.86,951.3,8,1982-05-21,2016-05-18,15659.0,3243.0
919327059683,42600.24,5325.03,8167.36,747.35,8,1989-02-11,2022-05-20,13201.0,1050.0
919327598766,21111.329999999998,4222.266,8973.72,1612.94,5,1995-01-22,2014-08-01,11030.0,3899.0
919329446784,14849.880000000001,3712.4700000000003,9533.69,653.24,4,1971-08-12,1997-04-05,19594.0,10226.0
919340087993,24367.82,4873.564,8418.36,1795.4,5,1981-04-30,2023-10-13,16045.0,539.0
919340590688,26006.68,3250.835,6773.69,0.0,8,1974-08-29,2018-01-24,18481.0,2627.0
919344175247,41782.08,4642.453333333334,9429.35,630.42,9,1971-10-04,2015-12-30,19541.0,3383.0
919346285771,28290.27,2829.027,6977.35,0.0,10,1983-09-28,2020-03-21,15164.0,1840.0
919348039631,48694.42,5410.4911111111105,9606.85,1813.43,9,1975-07-19,2020-09-24,18157.0,1653.0
919349011298,29526.25,4218.035714285715,8287.72,929.36,7,1970-03-09,2019-03-16,20115.0,2211.0
919354046875,16590.47,5530.156666666667,9323.14,1516.61,3,1985-08-22,2016-08-27,14470.0,3142.0
919356238229,47336.0,4733.6,8986.63,110.06,10,1971-05-23,2024-08-26,19675.0,221.0
919366402219,46706.04,6672.291428571429,9202.82,3260.73,7,1977-12-29,2023-06-22,17263.0,652.0
919366780879,25212.579999999998,5042.516,8901.72,442.07,5,1970-12-06,2025-02-19,19843.0,44.0
919373835078,38420.96,4802.62,9075.83,257.05,8,1978-05-28,2020-03-26,17113.0,1835.0
919377683299,33855.979999999996,6771.195999999999,9551.56,3032.81,5,1981-05-25,2018-07-10,16020.0,2460.0
919378046814,21481.72,5370.43,9127.62,2175.14,4,1974-07-15,1985-06-27,18526.0,14526.0
919380225197,31003.760000000002,4429.108571428572,9073.48,0.0,7,1978-10-15,2008-09-10,16973.0,6050.0
919387056244,49976.95,4997.695,9133.8,833.12,10,1970-07-26,2024-09-21,19976.0,195.0
919387569514,19624.28,6541.426666666666,9343.27,4796.21,3,1997-08-22,2000-02-03,10087.0,9192.0
919394626443,51188.01,6398.50125,9457.9,808.85,8,1972-09-01,2016-09-25,19208.0,3113.0
919399371362,18766.9,4691.725,6857.06,220.19,4,1975-11-28,1984-03-16,18025.0,14994.0
919399425369,26795.69,4465.948333333333,8273.37,0.0,6,1994-02-21,2021-12-28,11365.0,1193.0
919409067573,27840.11,4640.018333333333,8300.08,1461.9,6,1980-06-16,2016-11-22,16363.0,3055.0
919409770698,28600.97,3575.12125,9126.0,0.0,8,1970-09-01,2019-10-10,19939.0,2003.0
919412775111,25911.55,4318.591666666666,8970.05,1190.18,6,1979-09-15,2023-07-09,16638.0,635.0
919414225544,42084.16,4676.017777777778,8522.4,519.58,9,1970-07-23,2023-03-30,19979.0,736.0
919417410681,47011.06,5876.3825,9965.73,885.09,8,1977-01-11,2025-02-03,17615.0,60.0
919418828570,20743.63,2963.3757142857144,7206.01,0.0,7,1976-08-06,2021-11-30,17773.0,1221.0
919419769846,37521.2,4169.022222222222,9529.15,0.0,9,1986-03-07,2020-08-11,14273.0,1697.0
919419786374,24406.95,4881.39,8910.29,1365.26,5,1974-03-22,2009-02-14,18641.0,5893.0
919422035846,38380.79,4797.59875,9640.5,0.0,8,1996-04-15,2017-06-16,10581.0,2849.0
919423939099,32675.71,5445.951666666667,9312.32,2366.58,6,1990-07-09,2015-10-27,12688.0,3447.0
919433149532,38671.61,4833.95125,9338.96,1073.97,8,1973-08-01,2004-03-29,18874.0,7676.0
919435488617,22597.66,4519.532,7722.28,425.16,5,1985-10-25,2024-11-07,14406.0,148.0
919438608304,14331.73,2866.346,8715.61,235.26,5,1970-06-06,2008-04-23,20026.0,6190.0
919440681022,35870.630000000005,5124.375714285715,9791.01,768.74,7,1980-02-17,2014-05-27,16483.0,3965.0
919441382168,27609.8,4601.633333333333,7783.53,0.0,6,1973-03-04,2018-03-08,19024.0,2584.0
919444542251,46421.68,4642.168,8446.03,0.0,10,1973-10-30,2019-05-29,18784.0,2137.0
919455872736,65140.84,6514.084,9685.97,1635.55,10,1974-12-20,2023-08-20,18368.0,593.0
919456109296,33263.54,6652.7080000000005,9786.45,0.0,5,1977-09-12,2007-08-11,17371.0,6446.0
919462603446,20151.800000000003,4030.3600000000006,9093.36,1010.44,5,2006-12-05,2010-10-30,6695.0,5270.0
919465675062,39970.630000000005,5710.090000000001,9905.07,326.54,7,1979-03-17,2022-11-17,16820.0,869.0
919468173213,27846.42,5569.284,8259.7,3851.26,5,2020-07-21,2021-12-16,1718.0,1205.0
919470591645,16590.26,4147.565,5729.66,2341.83,4,1989-10-01,2020-05-23,12969.0,1777.0
919471107346,9650.14,3216.713333333333,8799.81,324.11,3,1972-10-29,2011-10-22,19150.0,4913.0
919474816314,14781.97,4927.323333333333,8318.65,2177.61,3,1980-09-08,2000-05-12,16279.0,9093.0
919479722104,43217.22,4321.722,7146.63,760.72,10,1975-11-11,2019-07-03,18042.0,2102.0
919492483651,34452.99,5742.165,9875.32,1709.57,6,1979-02-18,2008-04-19,16847.0,6194.0
919492602049,34733.509999999995,4341.688749999999,9399.89,686.99,8,1979-01-03,2011-10-11,16893.0,4924.0
919498054328,15361.55,5120.516666666666,6387.44,3653.16,3,1981-05-17,2021-10-21,16028.0,1261.0
919521713809,17460.239999999998,5820.079999999999,8610.07,390.85,3,1992-06-04,2022-01-24,11992.0,1166.0
919524176919,40247.65,5030.95625,9912.1,0.0,8,1972-11-02,2024-07-16,19146.0,262.0
919524233168,49350.5,4935.05,9967.51,0.0,10,1970-04-28,2024-04-20,20065.0,349.0
919530988694,50395.1,5599.455555555555,8469.04,1136.61,9,1972-01-14,2024-01-16,19439.0,444.0
919531928910,3656.76,914.19,1847.01,369.72,4,1988-11-24,2012-04-07,13280.0,4745.0
919538382315,46756.1,6679.442857142857,9481.84,342.92,7,1972-09-25,2022-08-28,19184.0,950.0
919540085129,25908.94,4318.156666666667,7134.06,2245.1,6,1972-02-02,2021-02-25,19420.0,1499.0
919540388030,53183.22,5318.322,9441.7,0.0,10,1971-06-22,2023-08-22,19645.0,591.0
919546884199,16795.0,4198.75,8333.03,156.3,4,1985-04-30,2013-03-11,14584.0,4407.0
919551894263,43341.87,4815.763333333333,9020.52,1125.25,9,1973-07-30,2023-10-29,18876.0,523.0
919553738511,35088.07,4386.00875,9529.33,886.28,8,1974-01-15,2019-11-08,18707.0,1974.0
919556025499,27173.08,3396.635,8537.87,0.0,8,1977-09-16,2017-05-19,17367.0,2877.0
919559270786,16151.64,5383.88,8680.22,361.25,3,1973-02-22,2025-02-14,19034.0,49.0
919559557470,14360.93,4786.9766666666665,6989.41,2918.18,3,1982-07-19,2020-06-05,15600.0,1764.0
919564984187,37593.95,5370.564285714286,8091.61,1509.89,7,1972-08-28,2014-08-15,19212.0,3885.0
919565126577,39768.06,4971.0075,9188.23,1181.59,8,1978-10-10,2014-07-23,16978.0,3908.0
919577015837,28965.47,5793.094,9304.74,1990.14,5,1986-07-27,2013-12-17,14131.0,4126.0
919579265601,13816.94,4605.6466666666665,6814.65,961.52,3,1984-09-30,1984-09-30,14796.0,14796.0
919582467100,24634.17,4105.695,9839.06,0.0,6,1970-12-25,1991-02-22,19824.0,12460.0
919584796846,61132.75,6792.527777777777,9391.02,3813.29,9,1972-12-09,2024-12-28,19109.0,97.0
919587294825,51033.75,5670.416666666667,9799.14,1631.12,9,1977-02-13,2023-05-28,17582.0,677.0
919597485607,12276.73,4092.2433333333333,8094.84,2082.33,3,1972-04-07,1991-02-14,19355.0,12468.0
919597695521,41265.3,5158.1625,9587.01,146.9,8,1980-01-05,2025-01-15,16526.0,79.0
919603771733,15271.77,5090.59,9672.04,1111.7,3,1972-06-17,2022-07-26,19284.0,983.0
919604234700,21876.53,2734.56625,6441.71,0.0,8,1993-08-12,2019-02-11,11558.0,2244.0
919604432125,23874.47,3979.0783333333334,6550.33,1235.29,6,1977-05-06,2012-03-25,17500.0,4758.0
919605117440,62551.59,6255.159,9698.97,1040.09,10,1973-06-28,2004-05-08,18908.0,7636.0
919619998445,10923.75,3641.25,4673.39,2842.23,3,1971-11-16,1995-06-05,19498.0,10896.0
919631471321,20092.24,6697.413333333334,8929.28,4807.06,3,1980-09-06,2013-06-03,16281.0,4323.0
919631485960,22234.28,7411.426666666666,9244.56,6481.64,3,1997-01-31,1997-01-31,10290.0,10290.0
919635607734,27348.2,4558.033333333334,8972.58,739.33,6,1972-01-17,2024-07-06,19436.0,272.0
919638138040,24475.52,4895.104,9419.5,682.97,5,1974-08-31,2024-07-24,18479.0,254.0
919639119547,36562.13,3656.2129999999997,7405.95,0.0,10,1972-05-27,2004-10-17,19305.0,7474.0
919639130492,34658.95,6931.789999999999,8771.43,4550.37,5,1991-08-26,2014-03-01,12275.0,4052.0
919639960595,40478.990000000005,8095.798000000001,9368.37,5385.22,5,1972-08-18,2010-06-09,19222.0,5413.0
919642274789,33317.41,3331.7410000000004,6603.66,0.0,10,1973-11-27,2022-04-16,18756.0,1084.0
919643576871,40067.659999999996,4451.9622222222215,9117.81,608.18,9,1976-06-22,2017-04-12,17818.0,2914.0
919645120421,38439.03,4271.003333333333,9133.15,149.59,9,1971-01-16,2022-04-27,19802.0,1073.0
919652152841,30288.73,5048.121666666667,7585.39,2575.84,6,1972-12-22,2021-09-21,19096.0,1291.0
919655935832,20460.45,2922.921428571429,9863.62,0.0,7,1974-12-26,2024-03-30,18362.0,370.0
919656073292,13383.369999999999,3345.8424999999997,4615.07,2425.23,4,1977-10-31,1982-01-27,17322.0,15773.0
919656285641,48750.560000000005,5416.72888888889,8324.0,2406.68,9,1974-07-05,2006-08-05,18536.0,6817.0
919658304095,48117.03,6014.62875,9515.5,0.0,8,1973-06-14,2023-09-28,18922.0,554.0
919673457063,61056.25,6105.625,9476.17,1647.92,10,1973-10-08,2013-09-04,18806.0,4230.0
919673561638,28928.54,5785.7080000000005,8997.24,2435.91,5,1977-10-11,2022-02-10,17342.0,1149.0
919679172843,13658.46,3414.615,5740.74,0.0,4,1999-09-25,2024-12-31,9323.0,94.0
919682870880,37178.83,3717.8830000000003,7266.69,0.0,10,1979-11-27,2024-03-29,16565.0,371.0
919683935600,18840.510000000002,6280.170000000001,7606.56,4848.9,3,2006-08-17,2006-08-17,6805.0,6805.0
919690922160,54119.75,5411.975,8751.88,956.79,10,1977-01-30,2019-03-19,17596.0,2208.0
919691982799,27792.370000000003,3474.0462500000003,8466.35,0.0,8,1982-12-12,2019-12-26,15454.0,1926.0
919695133408,41794.270000000004,5224.2837500000005,8845.03,1299.79,8,1971-04-01,2014-01-01,19727.0,4111.0
919697010641,41877.99,5234.74875,9080.64,910.69,8,1983-03-04,2016-01-25,15372.0,3357.0
919698408854,29843.670000000002,3315.9633333333336,8487.37,0.0,9,1970-12-20,2021-09-18,19829.0,1294.0
919702856787,33270.229999999996,6654.045999999999,8703.39,4537.08,5,1985-03-02,2009-05-29,14643.0,5789.0
919704734739,44702.58,6386.082857142857,9099.48,0.0,7,1974-08-29,2006-02-08,18481.0,6995.0
919711126727,14911.560000000001,4970.52,8334.17,802.76,3,1982-12-21,1987-05-26,15445.0,13828.0
919713645169,46092.6,4609.26,9118.25,0.0,10,1987-07-25,2021-08-14,13768.0,1329.0
919716394243,49146.82,7020.9742857142855,9012.9,2464.44,7,1975-10-21,2023-11-29,18063.0,492.0
919717261214,40388.869999999995,5769.8385714285705,9771.68,0.0,7,2009-04-11,2025-03-09,5837.0,26.0
919719580124,20955.58,4191.116,7705.1,0.0,5,1978-02-17,2018-04-09,17213.0,2552.0
919719780110,30181.26,7545.315,8883.64,4341.71,4,1972-04-08,2020-01-25,19354.0,1896.0
919725777905,43824.84,5478.105,9388.29,0.0,8,1976-09-08,2018-10-30,17740.0,2348.0
919725874491,50776.69,5641.854444444445,9003.63,2776.49,9,1971-10-03,2021-04-23,19542.0,1442.0
919726547274,3783.81,1261.27,2252.08,251.44,3,1980-01-28,2001-07-15,16503.0,8664.0
919728183547,29296.489999999998,3662.0612499999997,7348.34,398.12,8,1973-03-26,2020-11-23,19002.0,1593.0
919729458718,35527.19,3552.719,9774.8,0.0,10,1972-03-16,2019-02-25,19377.0,2230.0
919731897202,28702.14,2870.214,7797.73,0.0,10,1982-03-27,2024-04-24,15714.0,345.0
919734111722,16616.79,2769.465,8622.6,0.0,6,1971-06-17,2015-04-20,19650.0,3637.0
919738686447,26964.6,5392.92,8428.38,1224.7,5,1990-04-16,2023-09-14,12772.0,568.0
919738848790,28100.4,7025.1,9421.51,5922.83,4,2006-04-18,2024-12-14,6926.0,111.0
919740268586,44612.4,6373.2,9997.91,273.49,7,1973-02-03,2025-02-23,19053.0,40.0
919748302739,26540.42,5308.084,8844.13,1086.41,5,1987-05-02,2007-05-16,13852.0,6533.0
919754619063,31177.33,7794.3325,9541.66,4780.68,4,1974-05-19,2000-06-13,18583.0,9061.0
919755937285,14313.869999999999,4771.29,8928.91,0.0,3,1977-09-25,1987-05-28,17358.0,13826.0
919758871860,14018.93,2803.786,4290.55,1774.59,5,1977-12-13,2024-01-10,17279.0,450.0
919768049371,8468.59,2822.8633333333332,5666.85,0.0,3,1982-02-16,1984-07-07,15753.0,14881.0
919776436931,37572.98,4696.6225,7202.58,0.0,8,1973-12-27,2024-05-30,18726.0,309.0
919778024983,41827.61,4647.512222222223,9006.18,744.32,9,1971-09-02,2005-08-22,19573.0,7165.0
919782352003,22615.010000000002,3769.1683333333335,6821.35,190.6,6,1983-12-13,2006-10-01,15088.0,6760.0
919789806435,42790.53,4754.503333333333,9952.77,0.0,9,1974-01-03,2023-01-10,18719.0,815.0
919791648448,23682.04,5920.51,9225.91,3878.41,4,1970-01-18,2024-10-03,20165.0,183.0
919792874364,34942.44,4367.805,9023.92,274.39,8,1971-01-24,2019-09-20,19794.0,2023.0
919793925798,12292.470000000001,4097.490000000001,5411.11,2506.55,3,2003-03-05,2017-05-03,8066.0,2893.0
919795386003,11616.51,2904.1275,5792.84,0.0,4,1977-04-13,2022-07-25,17523.0,984.0
919803162153,8740.15,2913.383333333333,6295.71,974.08,3,1992-02-18,1992-02-18,12099.0,12099.0
919805929053,45688.01,5076.445555555556,9590.75,0.0,9,1975-03-12,2025-04-03,18286.0,1.0
919808964060,57639.81,7204.97625,9839.95,2741.64,8,1970-11-29,2024-10-02,19850.0,184.0
919813635764,7493.35,2497.7833333333333,3169.72,1205.98,3,1971-04-28,1999-10-21,19700.0,9297.0
919821461211,46865.42,5207.268888888889,8667.75,510.91,9,1971-02-09,2016-06-07,19778.0,3223.0
919822997184,46697.41,5188.601111111111,8492.93,2421.13,9,1973-07-02,2003-05-27,18904.0,7983.0
919823754905,44307.39,4923.043333333333,9786.29,1464.03,9,1970-02-19,2012-07-28,20133.0,4633.0
919831882064,38454.5,6409.083333333333,8354.56,683.78,6,1976-07-03,2013-02-06,17807.0,4440.0
919833944737,29603.13,4933.8550000000005,7367.19,1196.22,6,1981-08-24,2006-04-19,15929.0,6925.0
919835521053,32883.59,4110.44875,9945.24,0.0,8,1979-05-18,2018-10-30,16758.0,2348.0
919840365022,45016.950000000004,5001.883333333334,9189.27,462.05,9,1975-08-05,2019-01-16,18140.0,2270.0
919841966874,21773.95,5443.4875,8793.44,0.0,4,1981-05-29,2021-02-17,16016.0,1507.0
919842438768,34287.84,5714.639999999999,8958.97,0.0,6,1970-04-03,2024-03-30,20090.0,370.0
919857413933,31299.04,5216.506666666667,8616.13,1856.81,6,1977-10-12,2022-12-28,17341.0,828.0
919859797024,50204.66,5020.466,9963.41,0.0,10,1973-07-29,2021-06-10,18877.0,1394.0
919861720326,36072.92,4509.115,9904.89,0.0,8,1975-08-30,2021-07-04,18115.0,1370.0
919863343401,20431.41,2918.772857142857,7943.85,389.98,7,1974-04-12,2014-06-14,18620.0,3947.0
919870349834,47845.95,4784.594999999999,8486.6,1326.48,10,1970-06-21,2020-03-04,20011.0,1857.0
919888749350,36104.630000000005,4513.078750000001,6681.94,2857.03,8,1974-07-02,2024-07-22,18539.0,256.0
919889642781,17710.440000000002,3542.0880000000006,6372.22,1459.45,5,1970-03-05,1987-08-28,20119.0,13734.0
919907135299,22252.98,3178.997142857143,7190.79,0.0,7,1980-09-02,2001-09-14,16285.0,8603.0
919909199720,48695.95,6086.99375,7661.64,1336.82,8,1975-06-24,2018-04-07,18182.0,2554.0
919910589015,21203.55,4240.71,8042.61,948.58,5,1990-10-01,2016-05-10,12604.0,3251.0
919911479401,49957.56,4995.755999999999,8482.77,0.0,10,1970-01-17,2017-01-19,20166.0,2997.0
919913689120,23367.420000000002,3894.57,6789.22,365.99,6,1980-09-02,2011-06-06,16285.0,5051.0
919918934263,39498.25,5642.607142857143,9704.98,1080.76,7,1984-04-17,2024-09-29,14962.0,187.0
919923396682,15675.16,5225.053333333333,7585.22,1009.22,3,1994-01-28,2000-03-25,11389.0,9141.0
919923635189,3549.1000000000004,1183.0333333333335,2170.63,0.0,3,1985-10-07,2005-07-22,14424.0,7196.0
919927323476,10660.029999999999,3553.343333333333,5203.83,1600.8,3,1985-09-01,2023-11-23,14460.0,498.0
919933804513,38138.0,3813.8,8053.42,1375.93,10,1975-04-13,2004-06-16,18254.0,7597.0
919934750046,15267.28,3053.456,6474.51,0.0,5,1979-07-03,2009-09-27,16712.0,5668.0
919938052866,34812.25,6962.45,9608.84,532.04,5,1977-07-22,2024-05-08,17423.0,331.0
919946081594,53420.62,5342.062,9356.11,1497.99,10,1990-12-11,2012-11-22,12533.0,4516.0
919947728706,77551.07,7755.107000000001,9932.0,5666.2,10,1975-09-02,2015-11-26,18112.0,3417.0
919953054324,22449.62,5612.405,9736.96,2964.73,4,1977-06-29,2016-02-02,17446.0,3349.0
919955360367,18944.550000000003,2706.3642857142863,9076.34,329.51,7,1980-11-07,2011-11-02,16219.0,4902.0
919959393557,43055.26,6150.751428571429,9093.87,3135.6,7,1973-03-31,2024-04-02,18997.0,367.0
919964710116,53731.87,5373.187,9928.57,0.0,10,1981-11-06,2025-01-03,15855.0,91.0
919970642689,52234.9,5223.49,8901.66,1568.31,10,1976-01-06,2018-02-23,17986.0,2597.0
919977310212,53315.97,5923.996666666667,9808.15,1457.44,9,1975-12-10,2019-01-06,18013.0,2280.0
919982828212,32556.920000000002,8139.2300000000005,9104.59,5407.61,4,1973-02-25,1996-07-09,19031.0,10496.0
919988427908,16885.0,5628.333333333333,9740.42,2409.97,3,1971-01-14,2022-02-04,19804.0,1155.0
919989487508,37696.0,4712.0,7277.28,2137.68,8,1975-01-10,2023-02-19,18347.0,775.0
919989540022,39850.0,5692.857142857143,9146.67,466.91,7,1970-03-03,2017-08-25,20121.0,2779.0
919990103355,32175.87,5362.6449999999995,9268.3,1443.02,6,1975-12-19,2017-05-19,18004.0,2877.0
