name,age,income,mobile,gender,date,amount,store
Charita Dugar,32.0,1232543.36,919579265601,Male,1988-03-21,6328.35,Big Bazaar
Charita Dugar,32.0,1232543.36,919579265601,Male,2016-11-26,4861.63,More
Warjas Tak,28.0,2238400.88,917512585138,Male,1995-01-27,5483.72,Big Bazaar
Warjas Tak,28.0,2238400.88,917512585138,Male,2009-08-26,6666.1,Spencer's
Warjas Tak,28.0,2238400.88,917512585138,Male,,5533.45,Spencer's
Warjas Tak,28.0,2238400.88,917512585138,Male,2008-01-27,6182.19,DMart
Warjas Tak,28.0,2238400.88,917512585138,Male,1995-11-25,8162.95,Big Bazaar
Warjas Tak,28.0,2238400.88,917512585138,Male,1975-11-15,8080.75,Spencer's
Warjas Tak,28.0,2238400.88,917512585138,Male,2013-04-06,1528.7,Reliance Fresh
Warjas Tak,28.0,2238400.88,917512585138,Male,2004-04-28,3002.67,More
Warjas Tak,28.0,2238400.88,917512585138,Male,1979-04-16,1662.05,Spencer's
Warjas Tak,28.0,2238400.88,917512585138,Male,1978-10-24,3449.53,DMart
Yashica Upadhyay,20.0,2403554.61,917544167403,Other,2008-09-28,1278.87,More
Yashica Upadhyay,20.0,2403554.61,917544167403,Other,2007-12-22,904.2,DMart
Yashica Upadhyay,20.0,2403554.61,917544167403,Other,2000-11-08,446.75,Big Bazaar
Yashica Upadhyay,20.0,2403554.61,917544167403,Other,1999-03-21,3522.26,Spencer's
Nathaniel Sami,42.0,425641.67,919639960595,Female,1978-09-16,3847.35,DMart
Nathaniel Sami,42.0,425641.67,919639960595,Female,1982-03-29,1318.78,
Nathaniel Sami,42.0,425641.67,919639960595,Female,2023-05-13,2132.12,More
Nathaniel Sami,42.0,425641.67,919639960595,Female,1971-11-24,7203.69,
Nathaniel Sami,42.0,425641.67,919639960595,Female,1996-11-03,5760.17,Reliance Fresh
Nathaniel Sami,42.0,425641.67,919639960595,Female,1971-12-04,1685.92,Big Bazaar
Rachit Maharaj,41.0,532771.62,919148094176,Female,2005-08-27,8037.52,Spencer's
Rachit Maharaj,41.0,532771.62,919148094176,Female,2005-10-12,6937.82,More
Rachit Maharaj,41.0,532771.62,919148094176,Female,1970-10-06,4413.06,Spencer's
Rachit Maharaj,41.0,532771.62,919148094176,Female,1978-11-03,4190.99,More
Rachit Maharaj,41.0,532771.62,919148094176,Female,,7143.36,Spencer's
Sai Parsa,22.0,1148871.31,919380225197,Male,1977-05-22,3895.18,DMart
Sai Parsa,22.0,1148871.31,919380225197,Male,2021-05-02,5759.73,Reliance Fresh
Sai Parsa,22.0,1148871.31,919380225197,Male,2008-09-18,8091.67,Big Bazaar
Sai Parsa,22.0,1148871.31,919380225197,Male,2009-11-10,5975.89,
Sai Parsa,22.0,1148871.31,919380225197,Male,1989-11-12,7706.42,DMart
Sai Parsa,22.0,1148871.31,919380225197,Male,1989-10-19,9826.08,Reliance Fresh
Sai Parsa,22.0,1148871.31,919380225197,Male,2013-01-23,4900.5,Spencer's
Vinaya Babu,22.0,2722113.83,917904523027,Male,2010-12-17,8991.74,DMart
Vinaya Babu,22.0,2722113.83,917904523027,Male,2016-12-05,7644.74,More
Vinaya Babu,22.0,2722113.83,917904523027,Male,2007-12-27,5668.91,Reliance Fresh
Vinaya Babu,22.0,2722113.83,917904523027,Male,1988-04-25,1968.6,Spencer's
Vinaya Babu,22.0,2722113.83,917904523027,Male,2008-05-17,1272.85,Big Bazaar
Vinaya Babu,22.0,2722113.83,917904523027,Male,1971-03-23,4662.62,DMart
Vinaya Babu,22.0,2722113.83,917904523027,Male,,6354.99,Big Bazaar
Vinaya Babu,22.0,2722113.83,917904523027,Male,2015-12-24,6745.16,Reliance Fresh
Vinaya Babu,22.0,2722113.83,917904523027,Male,26-12-1970,3278.17,Spencer's
Vinaya Babu,22.0,2722113.83,917904523027,Male,2002-12-30,5336.04,Big Bazaar
Rushil Saini,18.0,2312601.0,916685731524,Other,2018-11-18,1595.58,Reliance Fresh
Rushil Saini,18.0,2312601.0,916685731524,Other,1982-01-12,4565.27,Big Bazaar
Rushil Saini,18.0,2312601.0,916685731524,Other,2008-11-26,4123.41,Big Bazaar
Rushil Saini,18.0,2312601.0,916685731524,Other,,8198.66,Reliance Fresh
Rushil Saini,18.0,2312601.0,916685731524,Other,2012-04-15,9464.4,Reliance Fresh
Rushil Saini,18.0,2312601.0,916685731524,Other,2014-03-26,7444.7,More
Rushil Saini,18.0,2312601.0,916685731524,Other,06-12-1975,9432.68,DMart
Advik Salvi,66.0,297093.56,917146997816,Other,1985-04-20,6280.86,More
Advik Salvi,66.0,297093.56,917146997816,Other,30-06-2020,9817.87,More
Advik Salvi,66.0,297093.56,917146997816,Other,,9533.49,DMart
Advik Salvi,66.0,297093.56,917146997816,Other,2015-12-10,4035.58,DMart
Advik Salvi,66.0,297093.56,917146997816,Other,17-06-2015,4956.07,More
Advik Salvi,66.0,297093.56,917146997816,Other,1971-02-09,783.12,Spencer's
Advik Salvi,66.0,297093.56,917146997816,Other,1979-04-21,7286.57,Reliance Fresh
Om Bose,24.0,294225.08,917649910946,Other,1977-12-27,2222.1,Reliance Fresh
Om Bose,24.0,294225.08,917649910946,Other,1996-05-08,2260.96,DMart
Om Bose,24.0,294225.08,917649910946,Other,,5167.72,Big Bazaar
Nidra Mishra,63.0,2489571.81,919989487508,Male,02-08-2011,4807.06,More
Nidra Mishra,63.0,2489571.81,919989487508,Male,,7382.2,Big Bazaar
Nidra Mishra,63.0,2489571.81,919989487508,Male,30-05-1992,5996.7,More
Nidra Mishra,63.0,2489571.81,919989487508,Male,1975-11-15,8225.39,Spencer's
Nidra Mishra,63.0,2489571.81,919989487508,Male,2013-06-01,3310.21,
Nidra Mishra,63.0,2489571.81,919989487508,Male,1980-10-06,4059.97,More
Nidra Mishra,63.0,2489571.81,919989487508,Male,1974-01-03,681.69,Reliance Fresh
Nidra Mishra,63.0,2489571.81,919989487508,Male,10-12-1991,5627.67,Reliance Fresh
Nidra Mishra,63.0,2489571.81,919989487508,Male,,9318.61,More
Nidra Mishra,63.0,2489571.81,919989487508,Male,2002-03-08,838.39,More
Manya Merchant,20.0,1737823.38,916000728926,Male,15-11-2011,820.4,Big Bazaar
Manya Merchant,20.0,1737823.38,916000728926,Male,1994-03-04,2294.13,More
Manya Merchant,20.0,1737823.38,916000728926,Male,06-12-1999,9082.68,Big Bazaar
Hemani Dhingra,47.0,474771.67,918880640679,Female,2014-06-14,2161.32,DMart
Hemani Dhingra,47.0,474771.67,918880640679,Female,1986-01-17,5011.04,Reliance Fresh
Hemani Dhingra,47.0,474771.67,918880640679,Female,1993-12-01,2365.13,Reliance Fresh
Hemani Dhingra,47.0,474771.67,918880640679,Female,2013-10-28,1979.33,Big Bazaar
Hemani Dhingra,47.0,474771.67,918880640679,Female,1977-06-08,8863.34,DMart
Upasna Lanka,39.0,598616.44,917338472296,Other,1979-10-05,4777.01,Reliance Fresh
Upasna Lanka,39.0,598616.44,917338472296,Other,1973-02-19,7468.28,Reliance Fresh
Upasna Lanka,39.0,598616.44,917338472296,Other,2009-04-07,2894.37,DMart
Upasna Lanka,39.0,598616.44,917338472296,Other,1992-02-18,5229.99,Spencer's
Upasna Lanka,39.0,598616.44,917338472296,Other,1993-09-16,873.49,Reliance Fresh
Upasna Lanka,39.0,598616.44,917338472296,Other,,2992.89,DMart
Upasna Lanka,39.0,598616.44,917338472296,Other,,5084.22,More
Upasna Lanka,39.0,598616.44,917338472296,Other,11-04-1980,3958.35,DMart
Oni Virk,20.0,2596990.77,916955345537,Male,1971-08-14,3809.62,Reliance Fresh
Oni Virk,20.0,2596990.77,916955345537,Male,16-02-1998,4691.32,Big Bazaar
Oni Virk,20.0,2596990.77,916955345537,Male,1991-11-25,4347.71,More
Oni Virk,20.0,2596990.77,916955345537,Male,1992-05-31,7980.48,Big Bazaar
Oni Virk,20.0,2596990.77,916955345537,Male,1986-07-08,3058.34,More
Oni Virk,20.0,2596990.77,916955345537,Male,1989-04-21,9534.54,Reliance Fresh
Tanay Sood,42.0,2116221.93,918054046672,Female,1989-04-29,6066.2,Reliance Fresh
Tanay Sood,42.0,2116221.93,918054046672,Female,1970-09-08,2814.39,Big Bazaar
Tanay Sood,42.0,2116221.93,918054046672,Female,2004-10-31,510.6,Big Bazaar
Mason Gola,32.0,2265876.3,918410638666,Female,1995-05-30,7441.18,More
Mason Gola,32.0,2265876.3,918410638666,Female,1991-10-17,5500.38,More
Mason Gola,32.0,2265876.3,918410638666,Female,1975-06-11,1818.37,Reliance Fresh
Mason Gola,32.0,2265876.3,918410638666,Female,04-08-1982,1811.6,More
Mason Gola,32.0,2265876.3,918410638666,Female,1993-10-26,7779.89,Big Bazaar
Mason Gola,32.0,2265876.3,918410638666,Female,1993-12-19,1497.99,DMart
Mason Gola,32.0,2265876.3,918410638666,Female,30-12-2010,2808.97,Spencer's
Shravya Singhal,41.0,1662929.27,919923396682,Female,1991-06-29,2611.57,Spencer's
Shravya Singhal,41.0,1662929.27,919923396682,Female,12-05-1995,3719.25,DMart
Shravya Singhal,41.0,1662929.27,919923396682,Female,2017-09-09,7788.04,DMart
Shravya Singhal,41.0,1662929.27,919923396682,Female,2021-05-26,9812.79,DMart
Shravya Singhal,41.0,1662929.27,919923396682,Female,2024-11-08,9527.65,
Shravya Singhal,41.0,1662929.27,919923396682,Female,1998-11-23,1624.26,Reliance Fresh
Shravya Singhal,41.0,1662929.27,919923396682,Female,2011-01-22,6037.65,Big Bazaar
Shravya Singhal,41.0,1662929.27,919923396682,Female,2013-05-27,4406.74,Spencer's
Shravya Singhal,41.0,1662929.27,919923396682,Female,,7309.39,Big Bazaar
Shravya Singhal,41.0,1662929.27,919923396682,Female,27-05-1982,5395.84,Big Bazaar
Xavier Nanda,70.0,1639359.48,918300016872,Other,1982-05-24,6691.78,More
Xavier Nanda,70.0,1639359.48,918300016872,Other,2000-11-08,1405.33,Spencer's
Xavier Nanda,70.0,1639359.48,918300016872,Other,1998-04-17,8437.25,Big Bazaar
Jalsa Bir,30.0,1782199.77,916643611097,Male,03-12-2009,7963.25,DMart
Jalsa Bir,30.0,1782199.77,916643611097,Male,1991-02-21,6108.1,
Jalsa Bir,30.0,1782199.77,916643611097,Male,2012-04-14,1334.36,Reliance Fresh
Jalsa Bir,30.0,1782199.77,916643611097,Male,06-02-1981,4960.2,Spencer's
Jalsa Bir,30.0,1782199.77,916643611097,Male,1987-04-02,9026.97,DMart
Jalsa Bir,30.0,1782199.77,916643611097,Male,1986-12-15,754.66,Reliance Fresh
Jalsa Bir,30.0,1782199.77,916643611097,Male,1975-12-05,628.41,DMart
Jalsa Bir,30.0,1782199.77,916643611097,Male,2021-06-18,8270.94,Big Bazaar
Jalsa Bir,30.0,1782199.77,916643611097,Male,,4615.05,Spencer's
Jalsa Bir,30.0,1782199.77,916643611097,Male,2008-02-07,1869.94,Spencer's
Zayyan Naik,27.0,2964452.82,918320207740,Female,,7129.06,More
Zayyan Naik,27.0,2964452.82,918320207740,Female,,8177.5,DMart
Zayyan Naik,27.0,2964452.82,918320207740,Female,1994-10-18,3275.33,DMart
Zayyan Naik,27.0,2964452.82,918320207740,Female,1982-03-09,1650.2,
Qushi Nagy,24.0,1799251.49,919989540022,Female,2009-05-19,,Spencer's
Qushi Nagy,24.0,1799251.49,919989540022,Female,08-01-2018,4821.01,Big Bazaar
Qushi Nagy,24.0,1799251.49,919989540022,Female,,3322.6,Big Bazaar
Qushi Nagy,24.0,1799251.49,919989540022,Female,1980-08-17,4628.79,More
Qushi Nagy,24.0,1799251.49,919989540022,Female,,4062.9,Spencer's
David Seshadri,70.0,197415.32,917422663210,Other,1977-03-20,1749.02,Reliance Fresh
David Seshadri,70.0,197415.32,917422663210,Other,16-09-2023,532.64,More
David Seshadri,70.0,197415.32,917422663210,Other,1976-10-04,2697.62,Spencer's
David Seshadri,70.0,197415.32,917422663210,Other,18-05-2018,2901.77,More
Zayan Behl,18.0,1016043.61,916902727745,Female,1976-12-11,3639.24,More
Zayan Behl,18.0,1016043.61,916902727745,Female,1971-10-02,7811.93,
Zayan Behl,18.0,1016043.61,916902727745,Female,,3518.07,Reliance Fresh
Zayan Behl,18.0,1016043.61,916902727745,Female,2009-06-12,6546.49,Big Bazaar
Zayan Behl,18.0,1016043.61,916902727745,Female,2024-12-12,9664.51,Spencer's
Zayan Behl,18.0,1016043.61,916902727745,Female,2013-12-30,4622.34,
Zayan Behl,18.0,1016043.61,916902727745,Female,1970-03-28,7639.43,More
Zayan Behl,18.0,1016043.61,916902727745,Female,1980-10-21,6914.78,DMart
Zayan Behl,18.0,1016043.61,916902727745,Female,1980-03-05,2185.36,More
Zayan Behl,18.0,1016043.61,916902727745,Female,2004-05-20,1494.86,Reliance Fresh
Falak Nagar,22.0,1429840.15,918568106346,Female,1994-09-30,6692.29,DMart
Falak Nagar,22.0,1429840.15,918568106346,Female,2004-10-18,3108.41,Spencer's
Falak Nagar,22.0,1429840.15,918568106346,Female,10-01-1985,4872.45,Reliance Fresh
Falak Nagar,22.0,1429840.15,918568106346,Female,,299.2,More
Falak Nagar,22.0,1429840.15,918568106346,Female,1999-01-08,9314.36,Reliance Fresh
Falak Nagar,22.0,1429840.15,918568106346,Female,1983-05-29,1580.32,DMart
Falak Nagar,22.0,1429840.15,918568106346,Female,1975-05-13,3846.46,Spencer's
Falak Nagar,22.0,1429840.15,918568106346,Female,09-08-1996,106.69,DMart
Falak Nagar,22.0,1429840.15,918568106346,Female,1989-02-16,1281.86,Big Bazaar
Advika Sahni,38.0,2789219.56,917687718878,Other,04-10-2017,8887.44,DMart
Advika Sahni,38.0,2789219.56,917687718878,Other,,4205.74,More
Advika Sahni,38.0,2789219.56,917687718878,Other,2023-09-27,7603.31,Spencer's
Zaid Dhingra,26.0,751892.15,916094116768,Other,2017-04-08,7431.64,DMart
Zaid Dhingra,26.0,751892.15,916094116768,Other,1975-07-24,9263.52,Spencer's
Zaid Dhingra,26.0,751892.15,916094116768,Other,19-02-2004,2830.48,More
Zaid Dhingra,26.0,751892.15,916094116768,Other,2008-01-02,5180.94,Spencer's
Zaid Dhingra,26.0,751892.15,916094116768,Other,31-08-2022,8383.12,Spencer's
Zaid Dhingra,26.0,751892.15,916094116768,Other,2002-09-18,6674.14,More
Forum Sarraf,,676911.48,919803162153,Female,1998-08-03,8136.6,Reliance Fresh
Forum Sarraf,,676911.48,919803162153,Female,1972-04-12,3495.24,More
Forum Sarraf,,676911.48,919803162153,Female,2001-02-27,4933.09,Reliance Fresh
Forum Sarraf,,676911.48,919803162153,Female,1979-07-30,8357.24,Spencer's
Forum Sarraf,,676911.48,919803162153,Female,2000-05-12,2820.07,Big Bazaar
Forum Sarraf,,676911.48,919803162153,Female,09-06-2020,,More
Forum Sarraf,,676911.48,919803162153,Female,1988-11-18,3501.27,Reliance Fresh
Forum Sarraf,,676911.48,919803162153,Female,1989-05-27,5892.81,
Forum Sarraf,,676911.48,919803162153,Female,2006-12-13,9227.84,DMart
Forum Sarraf,,676911.48,919803162153,Female,2003-05-06,8452.93,DMart
Advik Konda,36.0,731402.57,918324316421,Male,2006-08-07,6116.36,Big Bazaar
Advik Konda,36.0,731402.57,918324316421,Male,2001-04-27,3975.42,
Advik Konda,36.0,731402.57,918324316421,Male,,978.86,Reliance Fresh
Advik Konda,36.0,731402.57,918324316421,Male,2013-10-28,9060.94,DMart
Advik Konda,36.0,731402.57,918324316421,Male,,1920.51,Big Bazaar
Edhitha Patel,23.0,2491736.15,918877733629,Other,2003-01-16,6223.57,Spencer's
Edhitha Patel,23.0,2491736.15,918877733629,Other,1996-07-09,375.33,
Edhitha Patel,23.0,2491736.15,918877733629,Other,2012-12-16,7602.64,DMart
Edhitha Patel,23.0,2491736.15,918877733629,Other,1983-05-29,7549.12,Reliance Fresh
Lipika Ramanathan,24.0,170940.58,918844794993,Female,1998-05-06,2215.64,Big Bazaar
Lipika Ramanathan,24.0,170940.58,918844794993,Female,,4037.64,Big Bazaar
Lipika Ramanathan,24.0,170940.58,918844794993,Female,2013-04-04,,Spencer's
Lipika Ramanathan,24.0,170940.58,918844794993,Female,,7439.72,More
Lipika Ramanathan,24.0,170940.58,918844794993,Female,2002-03-17,,DMart
Lipika Ramanathan,24.0,170940.58,918844794993,Female,,8234.2,Big Bazaar
Lipika Ramanathan,24.0,170940.58,918844794993,Female,1972-01-20,1432.28,Reliance Fresh
Ekta Sridhar,22.0,1005752.64,919479722104,Other,2020-04-15,1783.19,Reliance Fresh
Ekta Sridhar,22.0,1005752.64,919479722104,Other,2011-01-02,3922.44,Reliance Fresh
Ekta Sridhar,22.0,1005752.64,919479722104,Other,1975-09-20,2780.77,Big Bazaar
Ekta Sridhar,22.0,1005752.64,919479722104,Other,1997-01-23,7184.4,Reliance Fresh
Ekta Sridhar,22.0,1005752.64,919479722104,Other,2019-03-31,3938.5,Spencer's
Ekta Sridhar,22.0,1005752.64,919479722104,Other,10-02-1993,8586.74,DMart
Janaki Varghese,58.0,1618820.83,917039116361,Other,2009-12-01,7077.83,DMart
Janaki Varghese,58.0,1618820.83,917039116361,Other,1995-10-02,8823.83,More
Janaki Varghese,58.0,1618820.83,917039116361,Other,2012-12-10,3637.45,DMart
Janaki Varghese,58.0,1618820.83,917039116361,Other,2021-12-31,7128.45,Big Bazaar
Janaki Varghese,58.0,1618820.83,917039116361,Other,2018-02-08,2773.67,More
Janaki Varghese,58.0,1618820.83,917039116361,Other,2020-02-09,7969.86,Reliance Fresh
Janaki Varghese,58.0,1618820.83,917039116361,Other,2017-07-22,2755.5,Reliance Fresh
Janaki Varghese,58.0,1618820.83,917039116361,Other,2003-05-19,8026.5,More
Janaki Varghese,58.0,1618820.83,917039116361,Other,1982-10-17,,Big Bazaar
Krisha Saini,36.0,2127844.83,918109688769,Male,1974-10-21,3446.09,DMart
Krisha Saini,36.0,2127844.83,918109688769,Male,1989-09-23,3658.87,DMart
Krisha Saini,36.0,2127844.83,918109688769,Male,1971-06-03,3149.72,DMart
Krisha Saini,36.0,2127844.83,918109688769,Male,2022-08-19,6500.76,Spencer's
Krisha Saini,36.0,2127844.83,918109688769,Male,2018-07-01,425.56,Spencer's
Krisha Saini,36.0,2127844.83,918109688769,Male,2016-07-28,243.55,More
Krisha Saini,36.0,2127844.83,918109688769,Male,1992-05-05,4706.59,DMart
Krisha Saini,36.0,2127844.83,918109688769,Male,,4699.03,Big Bazaar
Avi Shenoy,51.0,2431283.46,918909990149,Other,1981-11-28,4680.51,Big Bazaar
Avi Shenoy,51.0,2431283.46,918909990149,Other,1998-01-14,2524.73,Reliance Fresh
Avi Shenoy,51.0,2431283.46,918909990149,Other,1999-06-19,4005.93,Reliance Fresh
Avi Shenoy,51.0,2431283.46,918909990149,Other,1999-08-12,3097.11,Spencer's
Avi Shenoy,51.0,2431283.46,918909990149,Other,1980-12-19,5882.22,Reliance Fresh
Avi Shenoy,51.0,2431283.46,918909990149,Other,1986-10-19,8224.31,Spencer's
Avi Shenoy,51.0,2431283.46,918909990149,Other,1989-09-01,8599.86,DMart
Avi Shenoy,51.0,2431283.46,918909990149,Other,1995-12-25,6603.69,More
Avi Shenoy,51.0,2431283.46,918909990149,Other,,8658.56,DMart
Avi Shenoy,51.0,2431283.46,918909990149,Other,1975-11-10,3849.4,More
Raksha Sethi,,536601.99,919656285641,Other,2006-01-15,,Spencer's
Raksha Sethi,,536601.99,919656285641,Other,15-11-2005,1639.73,Reliance Fresh
Raksha Sethi,,536601.99,919656285641,Other,19-09-2011,5836.13,
Raksha Sethi,,536601.99,919656285641,Other,1988-06-12,5361.87,More
Raksha Sethi,,536601.99,919656285641,Other,1985-01-04,,Reliance Fresh
Raksha Sethi,,536601.99,919656285641,Other,2017-05-04,5295.24,Big Bazaar
Raksha Sethi,,536601.99,919656285641,Other,1994-01-03,5013.36,Big Bazaar
Raksha Sethi,,536601.99,919656285641,Other,2008-10-07,5261.26,Spencer's
Raksha Sethi,,536601.99,919656285641,Other,2014-02-22,9891.68,DMart
Raksha Sethi,,536601.99,919656285641,Other,2002-11-29,9441.89,Reliance Fresh
Tanvi Comar,42.0,2577020.59,917971381481,Female,2014-01-02,4825.39,Spencer's
Tanvi Comar,42.0,2577020.59,917971381481,Female,,1783.42,Reliance Fresh
Tanvi Comar,42.0,2577020.59,917971381481,Female,1994-10-10,,DMart
Hardik Johal,61.0,2539260.78,918698305085,Male,,4787.31,DMart
Hardik Johal,61.0,2539260.78,918698305085,Male,1978-11-29,6407.9,Spencer's
Hardik Johal,61.0,2539260.78,918698305085,Male,1997-08-27,3452.61,More
Hardik Johal,61.0,2539260.78,918698305085,Male,2018-12-08,,Reliance Fresh
Hardik Johal,61.0,2539260.78,918698305085,Male,14-03-2010,5079.11,More
Hardik Johal,61.0,2539260.78,918698305085,Male,,9499.21,Spencer's
Januja Pradhan,21.0,1813041.34,916732343731,Other,2004-11-27,8864.67,Spencer's
Januja Pradhan,21.0,1813041.34,916732343731,Other,2008-07-24,3802.19,Big Bazaar
Januja Pradhan,21.0,1813041.34,916732343731,Other,1972-03-10,8515.02,More
Januja Pradhan,21.0,1813041.34,916732343731,Other,,1080.51,Spencer's
Januja Pradhan,21.0,1813041.34,916732343731,Other,,9206.83,Big Bazaar
Januja Pradhan,21.0,1813041.34,916732343731,Other,1978-08-18,9214.06,Reliance Fresh
Januja Pradhan,21.0,1813041.34,916732343731,Other,1983-05-17,597.38,More
Januja Pradhan,21.0,1813041.34,916732343731,Other,2018-06-25,8141.36,More
Januja Pradhan,21.0,1813041.34,916732343731,Other,1975-07-11,3323.91,
Januja Pradhan,21.0,1813041.34,916732343731,Other,1994-06-08,4922.27,Reliance Fresh
Kabir Gopal,,183775.26,918273831457,Other,1980-03-24,6300.98,
Kabir Gopal,,183775.26,918273831457,Other,05-12-2018,4468.28,DMart
Kabir Gopal,,183775.26,918273831457,Other,1991-11-30,790.7,Big Bazaar
Kabir Gopal,,183775.26,918273831457,Other,2011-02-10,6005.97,Spencer's
Kabir Gopal,,183775.26,918273831457,Other,1993-03-29,3163.47,More
Kabir Gopal,,183775.26,918273831457,Other,2014-10-24,8103.61,More
Kabir Gopal,,183775.26,918273831457,Other,1993-11-10,9895.18,DMart
Kabir Gopal,,183775.26,918273831457,Other,2019-02-10,9787.8,More
Kabir Gopal,,183775.26,918273831457,Other,2020-02-16,1649.46,Reliance Fresh
Michael Hayre,38.0,1056464.5,917168041588,Male,1972-12-20,3946.81,More
Michael Hayre,38.0,1056464.5,917168041588,Male,1970-01-05,2290.88,Reliance Fresh
Michael Hayre,38.0,1056464.5,917168041588,Male,1997-02-03,3698.67,
Michael Hayre,38.0,1056464.5,917168041588,Male,1997-11-24,2470.23,More
Michael Hayre,38.0,1056464.5,917168041588,Male,1988-12-05,7791.07,Reliance Fresh
Michael Hayre,38.0,1056464.5,917168041588,Male,1983-04-21,,More
Michael Hayre,38.0,1056464.5,917168041588,Male,1984-07-09,6040.35,More
Michael Hayre,38.0,1056464.5,917168041588,Male,,9133.4,Big Bazaar
Michael Hayre,38.0,1056464.5,917168041588,Male,1974-06-15,4417.14,Reliance Fresh
Wriddhish Bhardwaj,33.0,2386165.36,919468173213,Female,,1840.82,DMart
Wriddhish Bhardwaj,33.0,2386165.36,919468173213,Female,1988-05-03,,DMart
Wriddhish Bhardwaj,33.0,2386165.36,919468173213,Female,1985-09-07,5314.9,DMart
Wriddhish Bhardwaj,33.0,2386165.36,919468173213,Female,1990-12-17,763.54,Big Bazaar
Wriddhish Bhardwaj,33.0,2386165.36,919468173213,Female,2022-11-17,1260.91,More
Wriddhish Bhardwaj,33.0,2386165.36,919468173213,Female,2002-07-17,6628.33,Spencer's
Wriddhish Bhardwaj,33.0,2386165.36,919468173213,Female,2023-01-10,2009.97,DMart
Wriddhish Bhardwaj,33.0,2386165.36,919468173213,Female,1986-02-27,7666.88,DMart
Wriddhish Bhardwaj,33.0,2386165.36,919468173213,Female,1972-04-12,3610.43,Reliance Fresh
Yuvraj Mane,,400856.61,918140852855,Female,1977-11-01,4648.04,
Yuvraj Mane,,400856.61,918140852855,Female,,5335.63,Big Bazaar
Yuvraj Mane,,400856.61,918140852855,Female,1988-07-31,5981.15,Reliance Fresh
Yuvraj Mane,,400856.61,918140852855,Female,1972-04-07,7886.9,DMart
Yuvraj Mane,,400856.61,918140852855,Female,1978-09-15,2981.23,DMart
Yuvraj Mane,,400856.61,918140852855,Female,1984-07-13,8620.23,More
Yuvraj Mane,,400856.61,918140852855,Female,2012-01-31,1498.43,Spencer's
Yuvraj Mane,,400856.61,918140852855,Female,2013-04-20,4592.97,DMart
Yuvraj Mane,,400856.61,918140852855,Female,1978-02-08,6591.04,
Charan Mani,40.0,1424319.53,919121644055,Female,2020-07-23,7444.22,DMart
Charan Mani,40.0,1424319.53,919121644055,Female,1995-08-19,7740.39,Big Bazaar
Charan Mani,40.0,1424319.53,919121644055,Female,2022-04-27,3652.33,DMart
Charan Mani,40.0,1424319.53,919121644055,Female,1975-11-07,9383.22,More
Baljiwan Bhandari,50.0,1293953.19,916172893522,Male,2025-03-23,7476.33,
Baljiwan Bhandari,50.0,1293953.19,916172893522,Male,2003-08-16,5706.93,Reliance Fresh
Baljiwan Bhandari,50.0,1293953.19,916172893522,Male,,2109.66,Spencer's
Baljiwan Bhandari,50.0,1293953.19,916172893522,Male,28-05-2000,7516.6,Spencer's
Baljiwan Bhandari,50.0,1293953.19,916172893522,Male,2023-03-07,5370.42,Big Bazaar
Baljiwan Bhandari,50.0,1293953.19,916172893522,Male,1994-07-30,324.86,Big Bazaar
Baljiwan Bhandari,50.0,1293953.19,916172893522,Male,1993-05-26,1540.67,DMart
Jairaj Iyer,49.0,2904548.56,918756056675,Other,2012-12-19,3513.22,Reliance Fresh
Jairaj Iyer,49.0,2904548.56,918756056675,Other,1990-07-15,4317.42,Big Bazaar
Jairaj Iyer,49.0,2904548.56,918756056675,Other,2005-03-07,116.79,DMart
Jairaj Iyer,49.0,2904548.56,918756056675,Other,1986-12-27,9911.46,Reliance Fresh
Jairaj Iyer,49.0,2904548.56,918756056675,Other,2016-08-19,2886.27,DMart
Jairaj Iyer,49.0,2904548.56,918756056675,Other,2016-12-23,1715.44,DMart
Jairaj Iyer,49.0,2904548.56,918756056675,Other,21-04-1971,2659.47,Reliance Fresh
Jairaj Iyer,49.0,2904548.56,918756056675,Other,1982-05-24,8824.0,
Jairaj Iyer,49.0,2904548.56,918756056675,Other,1991-03-05,6449.68,Reliance Fresh
Jairaj Iyer,49.0,2904548.56,918756056675,Other,2016-02-14,7961.97,Big Bazaar
Charles Natt,33.0,239975.96,919008714405,Male,1986-05-28,6494.55,More
Charles Natt,33.0,239975.96,919008714405,Male,1995-06-05,,Reliance Fresh
Charles Natt,33.0,239975.96,919008714405,Male,1977-02-28,9573.62,More
Charles Natt,33.0,239975.96,919008714405,Male,1977-06-23,814.48,Spencer's
Charles Natt,33.0,239975.96,919008714405,Male,2008-07-22,7621.17,DMart
Devansh Bhasin,27.0,2771698.26,918646026315,Other,2011-04-27,2819.14,DMart
Devansh Bhasin,27.0,2771698.26,918646026315,Other,2000-07-05,3937.6,Big Bazaar
Devansh Bhasin,27.0,2771698.26,918646026315,Other,30-03-1996,2534.68,Big Bazaar
Devansh Bhasin,27.0,2771698.26,918646026315,Other,2005-08-07,3370.33,Spencer's
Devansh Bhasin,27.0,2771698.26,918646026315,Other,,6959.42,Big Bazaar
Devansh Bhasin,27.0,2771698.26,918646026315,Other,1980-01-27,3089.78,Reliance Fresh
Devansh Bhasin,27.0,2771698.26,918646026315,Other,1980-04-07,1305.44,Big Bazaar
Dalbir Sachar,18.0,281047.36,917563267151,Female,2021-04-20,8702.7,More
Dalbir Sachar,18.0,281047.36,917563267151,Female,1979-09-11,8304.1,More
