mobile,month,total_spent,num_purchases
919037270171,2005-01,6515.29,1
919037270171,2005-05,9617.0,1
919037270171,2008-01,6466.02,1
919037270171,NaT,5061.86,0
919044014286,1973-06,5786.19,1
919044014286,1976-10,9645.66,1
919044014286,1981-03,0.0,1
919044014286,1989-04,0.0,1
919044014286,1990-08,2006.08,1
919044014286,2010-10,3589.01,1
919044014286,2015-10,4421.65,1
919044014286,2020-02,6424.94,1
919046713215,1981-04,8108.25,1
919046713215,2023-12,2725.61,1
919046713215,NaT,9306.2,0
919051129498,1971-07,4008.77,1
919051129498,1981-06,7473.18,1
919051129498,1992-06,9707.09,1
919051129498,1993-08,1395.05,1
919051129498,2001-09,3709.03,1
919051129498,2010-10,3983.41,1
919051129498,NaT,15632.33,0
919054124492,1970-11,1613.82,1
919054124492,1977-03,4638.68,1
919054124492,1982-03,2295.57,1
919054124492,1988-07,2031.65,1
919054124492,1994-09,7441.64,1
919054124492,1996-02,3647.55,1
919054124492,2009-09,5514.46,1
919054124492,2013-08,3463.76,1
919054124492,2020-09,462.54,1
919054124492,NaT,5452.27,0
919058672970,1978-02,9701.36,1
919058672970,2023-08,6896.73,1
919058672970,NaT,11028.08,0
919067919621,1978-12,890.76,1
919067919621,2021-05,892.34,1
919067919621,NaT,5814.76,0
919070964768,1978-08,5047.96,1
919070964768,1990-12,2784.0,1
919070964768,1999-02,9553.78,1
919070964768,NaT,6159.47,0
919071916904,1976-06,4331.47,1
919071916904,1981-04,5602.74,1
919071916904,1983-07,7021.74,1
919071916904,2000-02,2443.22,1
919071916904,2014-10,4993.49,1
919071916904,2016-05,3919.22,1
919071916904,2024-07,5207.12,1
919071916904,2024-12,8585.32,1
919071916904,NaT,7089.54,0
919075280817,2014-10,0.0,1
919075280817,2016-07,527.46,1
919075280817,2024-09,5777.87,1
919075280817,NaT,5680.27,0
919078022953,1977-05,4086.63,1
919078022953,1991-11,6385.74,1
919078022953,2008-02,7580.77,1
919078022953,2016-04,8767.93,1
919078022953,2023-02,6704.38,1
919078022953,2023-06,9472.42,1
919078022953,NaT,14932.25,0
919078580665,1980-01,1530.41,1
919078580665,1998-09,0.0,1
919078580665,2005-06,3912.72,1
919078580665,2008-09,2791.19,1
919078580665,2013-07,7248.82,1
919078580665,2017-06,2568.94,1
919078580665,2020-12,3480.66,1
919078580665,NaT,13667.09,0
919085540042,1978-01,6853.15,1
919085540042,1983-06,785.02,1
919085540042,2000-01,6620.59,1
919085540042,2001-05,6752.07,1
919085540042,2001-12,2152.67,1
919085540042,2004-05,5231.28,1
919085540042,2011-01,5460.13,1
919091320992,1986-11,2620.95,1
919091320992,1999-05,0.0,1
919091320992,2005-10,1630.56,1
919091320992,2019-06,5154.06,1
919091320992,2023-08,5245.23,1
919091320992,NaT,21634.43,0
919096932037,1975-01,4793.31,1
919096932037,1988-02,1510.76,1
919096932037,1997-09,5550.3,1
919096932037,2012-08,7350.98,1
919096932037,NaT,6454.43,0
919099072719,1981-06,3235.07,1
919099072719,1998-11,3677.8,1
919099072719,2002-05,5655.81,1
919099072719,2008-04,6587.58,1
919099072719,2010-06,5183.59,1
919099072719,2024-12,8945.69,1
919099072719,NaT,5917.86,0
919100940360,1979-04,1666.69,1
919100940360,2007-10,3084.67,1
919100940360,2021-03,0.0,1
919102821948,1978-04,9171.29,1
919102821948,1983-11,4687.33,1
919102821948,2018-12,8247.92,1
919110487082,1973-01,4483.13,1
919110487082,1974-01,7462.36,1
919110487082,1990-01,7747.31,1
919110487082,1992-08,8596.65,1
919110487082,1992-10,8654.41,1
919110487082,2002-04,4972.71,1
919110487082,2006-03,3327.67,1
919110487082,2007-08,7058.68,1
919110487082,2011-05,7667.76,1
919110487082,2017-09,1867.49,1
919111406814,1989-09,6151.14,1
919111406814,1990-11,5002.35,1
919111406814,2002-10,8834.4,1
919111406814,2003-12,920.75,1
919111406814,2004-10,8289.31,1
919111406814,2020-08,1838.36,1
919111406814,NaT,13269.869999999999,0
919121644055,1978-04,0.0,1
919121644055,1980-11,5038.55,1
919121644055,NaT,9005.22,0
919123357626,1971-08,5793.03,1
919123357626,2017-05,3526.3,1
919123357626,NaT,1703.9,0
919123449625,1970-02,8984.67,1
919123449625,1971-01,7716.82,1
919123449625,1993-03,8942.08,1
919123449625,1999-11,7279.18,1
919123449625,2007-10,9792.0,1
919123449625,2015-08,1620.29,1
919123449625,NaT,12434.880000000001,0
919135973483,1985-06,2407.32,1
919135973483,1987-03,3759.84,1
919135973483,2006-06,6707.91,1
919135973483,2009-10,375.72,1
919135973483,2015-10,9971.07,2
919135973483,2017-10,7492.15,1
919135973483,2018-07,6198.26,1
919135973483,NaT,2946.91,0
919140133190,1973-05,3829.72,1
919140133190,1974-07,2186.09,1
919140133190,1974-11,9089.66,1
919140133190,1979-09,6184.94,1
919140133190,1979-11,297.54,1
919140133190,1999-08,0.0,1
919140133190,2005-08,6624.8,1
919140133190,NaT,12141.96,0
919146426435,1994-03,1355.66,1
919146426435,1994-09,4744.71,1
919146426435,2009-05,6627.06,1
919147935449,1971-06,0.0,1
919147935449,1972-10,2162.16,1
919147935449,1993-05,6768.5,1
919147935449,1994-12,5284.57,1
919147935449,1995-07,1965.74,1
919147935449,2014-06,208.33,1
919147935449,2018-05,212.98,1
919147935449,2024-06,2492.62,1
919147935449,NaT,5844.82,0
919148094176,1985-07,5178.69,1
919148094176,2001-07,4737.47,1
919148094176,2001-12,1090.04,1
919148094176,NaT,5556.91,0
919150801944,1971-03,9019.54,1
919150801944,1971-08,1227.83,1
919150801944,1983-01,255.16,1
919150801944,1985-11,4091.66,1
919150801944,2014-10,6123.78,1
919150801944,NaT,4157.8,0
919155229266,1988-01,6598.74,1
919155229266,NaT,16234.05,0
919163749761,1970-02,7649.89,1
919163749761,1977-04,3491.49,1
919163749761,1978-08,9159.73,1
919163749761,1988-01,2046.82,1
919163749761,1998-01,4035.26,1
919163749761,1999-01,6938.19,1
919163749761,2003-11,0.0,1
919163749761,2010-07,1511.98,1
919163749761,2014-06,5796.97,1
919168023631,1970-05,3028.67,1
919168023631,1970-10,2514.24,1
919168023631,1978-10,5710.34,1
919168023631,1993-04,3630.05,1
919168023631,2009-11,1571.47,1
919168023631,2020-04,7356.96,1
919168023631,NaT,2161.36,0
919170137258,1979-05,1198.37,1
919170137258,1984-09,7861.99,1
919170137258,1985-04,6369.57,1
919170137258,1996-10,9938.26,1
919170137258,2016-05,3756.72,1
919170137258,2018-10,9758.35,1
919170137258,NaT,2037.79,0
919177486462,1971-02,7579.84,1
919177486462,1985-01,2836.89,1
919177486462,1990-07,3126.72,1
919177486462,2002-03,4343.46,1
919177486462,2017-10,9929.11,1
919177486462,NaT,178.17,0
919178659381,1978-08,9299.26,1
919178659381,1986-08,19500.989999999998,2
919178659381,1999-04,491.35,1
919178659381,2000-05,8031.95,1
919178659381,2008-12,6490.21,1
919178659381,2013-03,8514.87,1
919178659381,2022-08,8979.94,1
919178659381,NaT,1781.04,0
919182437887,1971-10,3895.1,1
919182437887,1972-04,6488.13,1
919182437887,1972-12,3245.43,1
919182437887,1974-06,8562.6,1
919182437887,1975-04,7256.22,1
919182437887,1998-04,3027.88,1
919182437887,2004-05,717.36,1
919182437887,2010-11,9680.11,1
919182437887,2020-04,2296.55,1
919184181519,2003-09,8867.47,1
919184181519,2013-07,6042.48,1
919184181519,2015-04,7424.2,1
919184181519,NaT,5999.52,0
919186651306,1974-05,179.32,1
919186651306,1979-08,2510.58,1
919186651306,1981-02,4196.11,1
919186651306,1982-03,5193.54,1
919186651306,2005-01,5008.7,1
919186651306,2010-05,5339.94,1
919186651306,2013-11,5463.4,1
919197985262,1970-09,8938.85,1
919197985262,1972-09,9854.52,1
919197985262,1981-05,2647.45,1
919197985262,1984-05,7709.78,1
919197985262,1989-04,6522.28,1
919197985262,1991-05,4570.03,1
919197985262,2015-12,8241.95,1
919197985262,NaT,1348.05,0
919198484273,1970-03,8942.94,1
919198484273,1979-08,5589.61,1
919198484273,1988-10,2440.59,1
919198484273,2004-04,5273.91,1
919198484273,NaT,14426.39,0
919203768294,1970-10,0.0,1
919203768294,1980-12,563.02,1
919203768294,1994-10,282.88,1
919203768294,2006-07,3753.24,1
919203768294,2007-03,8045.64,1
919203768294,2007-09,8560.43,1
919203768294,2010-09,4885.86,1
919203768294,NaT,11131.97,0
919208399878,2008-10,721.1,1
919208399878,2025-02,756.8,1
919208399878,NaT,9791.49,0
919212203479,1977-01,1168.34,1
919212203479,1982-10,1412.68,1
919212203479,1990-01,8521.68,1
919212203479,2020-10,5958.07,1
919212203479,NaT,3815.05,0
919213909354,1979-07,1322.52,1
919213909354,1987-12,619.83,1
919213909354,2016-05,1222.13,1
919213909354,2018-04,8299.19,1
919213909354,NaT,16466.059999999998,0
919218981849,1978-05,4439.23,1
919218981849,1990-01,8149.46,1
919218981849,1996-07,8500.11,1
919218981849,2004-02,9604.9,1
919218981849,2008-05,4454.31,1
919218981849,2009-07,3180.5,1
919218981849,2018-07,2415.54,1
919226113732,1990-12,3011.83,1
919226113732,1992-10,1413.61,1
919226113732,2000-06,4883.02,1
919226113732,2008-01,4294.28,1
919226113732,2017-08,3023.64,1
919226113732,2021-06,8797.15,1
919226113732,NaT,8760.470000000001,0
919231495430,1987-01,4093.52,1
919231495430,1994-09,8331.34,1
919231495430,2003-11,6364.23,1
919231495430,2007-04,4506.16,1
919231495430,2011-05,8128.23,1
919231495430,NaT,9519.7,0
919241581669,1980-06,7443.17,1
919241581669,2006-05,5485.84,1
919241581669,2016-04,7222.07,1
919243839315,1979-07,5264.71,1
919243839315,1982-07,789.3,1
919243839315,2003-08,0.0,1
919243839315,2006-04,9038.88,1
919243839315,2008-12,1478.22,1
919243839315,2021-10,3105.19,1
919245179885,1981-10,6149.32,1
919245179885,1997-02,7612.6,1
919245179885,2001-08,6011.47,1
919245179885,2008-04,435.86,1
919245179885,2016-01,9368.62,1
919245179885,NaT,11299.79,0
919245317068,1970-07,9409.4,1
919245317068,1982-12,5090.21,1
919245317068,1989-04,4418.61,1
919245317068,2001-09,2365.81,1
919245317068,2007-06,6882.4,1
919245317068,2017-09,9975.61,1
919245317068,2020-11,4336.45,1
919245317068,NaT,15288.55,0
919250636259,1973-03,637.57,1
919250636259,1981-04,6985.82,1
919250636259,1993-09,5122.64,1
919250636259,1997-07,4847.02,1
919250636259,2021-09,6846.14,1
919261254352,1971-02,8221.42,1
919261254352,1971-08,9171.16,1
919261254352,1974-01,2096.37,1
919261254352,1977-05,3273.56,1
919261254352,1988-05,4017.8,1
919261254352,1993-08,7685.72,1
919261254352,1997-10,2611.71,1
919261254352,2000-10,9127.62,1
919261254352,2010-02,4522.37,1
919261254352,NaT,2950.26,0
919265068044,1974-11,8168.1,1
919265068044,1982-05,8999.91,1
919265068044,1987-04,2314.07,1
919265068044,1989-09,6769.17,1
919265068044,1993-05,606.91,1
919265068044,2007-06,9620.37,1
919265068044,2013-02,1425.24,1
919265068044,2024-02,7716.55,1
919270498955,1978-11,5413.89,1
919270498955,1983-12,6733.62,1
919270498955,2017-12,9089.41,1
919270498955,2018-03,5205.75,1
919270498955,NaT,6152.19,0
919275366252,1988-03,0.0,1
919275366252,2018-09,8507.16,1
919275366252,2020-08,6964.98,1
919278022672,1973-07,4108.34,1
919278022672,2001-03,4350.86,1
919278022672,2006-05,1944.53,1
919278022672,2020-11,529.44,1
919279182318,1986-07,1012.0,1
919279182318,1991-01,0.0,1
919279182318,1993-04,4796.66,1
919279182318,1998-08,4351.24,1
919279182318,2007-03,4615.81,1
919279182318,2009-06,3958.07,1
919279182318,2010-03,1080.81,1
919279182318,2017-02,2445.09,1
919279182318,2017-04,5092.64,1
919279182318,NaT,7930.1,0
919280739820,1974-01,4191.54,1
919280739820,1979-09,5467.61,1
919280739820,1987-02,8557.76,1
919280739820,2011-12,1119.11,1
919280739820,2014-12,9359.84,1
919280739820,2019-07,5797.87,1
919280739820,NaT,9202.75,0
919288203651,1989-02,6576.0,1
919288203651,2007-02,0.0,1
919288203651,NaT,9925.6,0
919289204852,1976-07,5444.0,1
919289204852,1978-07,1176.57,1
919289204852,1981-11,9411.66,1
919289204852,2021-01,6301.44,1
919289204852,NaT,12139.0,0
919290615870,1977-12,3612.84,1
919290615870,1981-12,6786.06,1
919290615870,1983-04,1185.42,1
919290615870,NaT,2943.26,0
919295741120,1973-05,9659.47,1
919295741120,1992-02,8930.89,1
919295741120,1992-12,2366.23,1
919295741120,2008-05,6907.99,1
919308701294,1970-08,2761.68,1
919308701294,1972-10,2937.39,1
919308701294,1982-05,9590.48,2
919308701294,1995-03,2650.13,1
919308701294,2020-03,1020.28,1
919308701294,2022-04,638.26,1
919308701294,NaT,14242.509999999998,0
919317780148,1970-10,4066.83,1
919317780148,1973-06,2031.62,1
919317780148,1975-12,1157.4,1
919317780148,1976-08,3535.06,1
919317780148,1990-10,7073.94,1
919317780148,2001-04,5171.45,1
919317780148,2007-03,1855.12,1
919317780148,2008-10,2693.92,1
919317780148,NaT,7878.74,0
919319357265,1993-04,3995.67,1
919319357265,1993-05,5202.05,1
919319357265,1996-07,2461.22,1
919319357265,2007-09,3915.93,1
919319357265,NaT,12127.869999999999,0
919321377743,1982-05,8998.13,1
919321377743,1984-10,3657.99,1
919321377743,2009-09,5169.79,1
919321377743,2010-03,1781.18,1
919321377743,2010-09,951.3,1
919321377743,2013-07,1287.85,1
919321377743,2016-05,7574.82,1
919321377743,NaT,9045.86,0
919327059683,1989-02,7558.06,1
919327059683,2008-03,2998.83,1
919327059683,2008-06,3655.92,1
919327059683,2015-12,7940.55,1
919327059683,2016-01,3664.56,1
919327059683,2022-05,8167.36,1
919327059683,NaT,8614.96,0
919327598766,1995-01,1733.71,1
919327598766,2001-12,6519.16,1
919327598766,2014-08,2271.8,1
919327598766,NaT,10586.66,0
919329446784,1971-08,653.24,1
919329446784,1972-02,9533.69,1
919329446784,1982-03,3563.18,1
919329446784,1997-04,1099.77,1
919340087993,1981-04,6413.44,1
919340087993,2002-08,5434.66,1
919340087993,2002-11,1795.4,1
919340087993,2019-01,2305.96,1
919340087993,2023-10,8418.36,1
919340590688,1974-08,3664.13,1
919340590688,1988-07,0.0,1
919340590688,2000-01,4405.2,1
919340590688,2012-11,0.0,1
919340590688,2018-01,6773.69,1
919340590688,NaT,11163.66,0
919344175247,1971-10,4894.57,1
919344175247,1989-07,2751.81,1
919344175247,1996-07,4644.6,1
919344175247,1998-04,1475.39,1
919344175247,1998-09,630.42,1
919344175247,2009-09,3329.86,1
919344175247,2015-12,9429.35,1
919344175247,NaT,14626.08,0
919346285771,1983-09,4015.29,1
919346285771,1990-06,0.0,1
919346285771,1992-04,0.0,1
919346285771,2000-05,0.0,1
919346285771,2006-01,3926.97,1
919346285771,2007-05,346.74,1
919346285771,2013-10,3195.53,1
919346285771,2014-10,6977.35,1
919346285771,2020-03,6475.59,1
919346285771,NaT,3352.8,0
919348039631,1975-07,9091.21,1
919348039631,1976-10,5805.9,1
919348039631,1977-09,3531.52,1
919348039631,1979-02,2223.07,1
919348039631,1989-03,2465.35,1
919348039631,2009-12,6601.66,1
919348039631,2019-10,1813.43,1
919348039631,2020-09,9606.85,1
919348039631,NaT,7555.43,0
919349011298,1970-03,7568.25,1
919349011298,1983-02,1891.67,1
919349011298,1984-08,8287.72,1
919349011298,1998-06,3341.34,1
919349011298,2017-05,2696.5,1
919349011298,2019-03,929.36,1
919349011298,NaT,4811.41,0
919354046875,1985-08,5750.72,1
919354046875,2016-08,1516.61,1
919354046875,NaT,9323.14,0
919356238229,1971-05,4878.92,1
919356238229,1976-01,2548.67,1
919356238229,1977-05,3245.1,1
919356238229,1985-04,8986.63,1
919356238229,1996-03,110.06,1
919356238229,1999-07,3620.79,1
919356238229,2013-05,3756.62,1
919356238229,2014-01,7793.77,1
919356238229,2024-08,8074.03,1
919356238229,NaT,4321.41,0
919366402219,1977-12,9202.82,1
919366402219,1983-11,4243.34,1
919366402219,1990-06,6655.75,1
919366402219,1996-10,8926.13,1
919366402219,2023-06,6843.95,1
919366402219,NaT,10834.05,0
919366780879,1970-12,8544.29,1
919366780879,1991-05,8901.72,1
919366780879,2004-04,442.07,1
919366780879,2025-02,6404.62,1
919366780879,NaT,919.88,0
919373835078,1978-05,257.05,1
919373835078,1984-09,5111.07,1
919373835078,1987-02,4474.2,1
919373835078,2000-03,9075.83,1
919373835078,2019-02,7833.55,1
919373835078,2019-10,3167.41,1
919373835078,2020-03,7807.15,1
919373835078,NaT,694.7,0
919377683299,1981-05,9551.56,1
919377683299,1982-11,3308.85,1
919377683299,2001-02,8950.91,1
919377683299,2007-10,9011.85,1
919377683299,2018-07,3032.81,1
919378046814,1974-07,6566.01,1
919378046814,1974-12,2175.14,1
919378046814,1985-06,3612.95,1
919378046814,NaT,9127.62,0
919380225197,1978-10,4017.03,1
919380225197,2001-10,3347.34,1
919380225197,2002-10,4102.9,1
919380225197,2007-10,3489.94,1
919380225197,2008-09,9073.48,1
919380225197,NaT,6973.07,0
919387056244,1970-07,5411.04,1
919387056244,1978-05,6479.13,1
919387056244,1983-02,6742.45,1
919387056244,1997-06,3844.63,1
919387056244,2002-04,9133.8,1
919387056244,2006-01,1311.62,1
919387056244,2010-12,5648.32,1
919387056244,2016-10,833.12,1
919387056244,2024-09,1855.79,1
919387056244,NaT,8717.05,0
919387569514,1997-08,4796.21,1
919387569514,2000-02,9343.27,1
919387569514,NaT,5484.8,0
919394626443,1972-09,8909.19,1
919394626443,1977-06,808.85,1
919394626443,1982-01,9457.9,1
919394626443,1994-08,8961.3,1
919394626443,2016-09,7773.19,1
919394626443,NaT,15277.58,0
919399371362,1975-11,5132.0,1
919399371362,1982-03,220.19,1
919399371362,1984-03,6557.65,1
919399371362,NaT,6857.06,0
919399425369,1994-02,2997.12,1
919399425369,2000-08,610.9,1
919399425369,2005-01,6806.44,1
919399425369,2015-03,8273.37,1
919399425369,2021-12,0.0,1
919399425369,NaT,8107.86,0
919409067573,1980-06,7812.44,1
919409067573,1989-02,8300.08,1
919409067573,1991-07,1461.9,1
919409067573,2016-11,2412.41,1
919409067573,NaT,7853.280000000001,0
919409770698,1970-09,4082.8,1
919409770698,1973-08,279.11,1
919409770698,1983-09,1407.1,1
919409770698,1994-03,4897.67,1
919409770698,2004-09,752.08,1
919409770698,2007-04,0.0,1
919409770698,2019-10,9126.0,1
919409770698,NaT,8056.21,0
919412775111,1979-09,2912.67,1
919412775111,1987-06,2980.41,1
919412775111,1990-09,1190.18,1
919412775111,1998-07,8970.05,1
919412775111,2023-07,2204.5,1
919412775111,NaT,7653.74,0
919414225544,1970-07,4227.96,1
919414225544,1976-01,3636.81,1
919414225544,1980-04,3584.1,1
919414225544,1981-04,6096.25,1
919414225544,1982-09,519.58,1
919414225544,1990-01,8522.4,1
919414225544,1998-06,4777.71,1
919414225544,2005-08,3943.27,1
919414225544,2023-03,6776.08,1
919417410681,1977-01,885.09,1
919417410681,1978-03,7197.52,1
919417410681,2002-12,3481.4,1
919417410681,2003-03,8795.78,1
919417410681,2006-04,6568.02,1
919417410681,2025-02,5750.74,1
919417410681,NaT,14332.509999999998,0
919418828570,1976-08,7206.01,1
919418828570,1985-03,3356.08,1
919418828570,1985-05,1567.89,1
919418828570,1996-09,1261.12,1
919418828570,1999-06,388.98,1
919418828570,2021-11,6963.55,1
919418828570,NaT,0.0,0
919419769846,1986-03,5577.68,1
919419769846,1992-01,3348.87,1
919419769846,1993-10,0.0,1
919419769846,1995-06,9529.15,1
919419769846,1998-04,3913.85,1
919419769846,2004-06,9170.25,1
919419769846,2020-08,1598.81,1
919419769846,NaT,4382.59,0
919419786374,1974-03,4337.1,1
919419786374,1974-10,1365.26,1
919419786374,2004-01,5693.9,1
919419786374,2008-03,8910.29,1
919419786374,2009-02,4100.4,1
919422035846,1996-04,9640.5,1
919422035846,1999-05,6158.27,1
919422035846,2005-02,6009.27,1
919422035846,2006-05,2166.91,1
919422035846,2014-01,5800.21,1
919422035846,2017-06,0.0,1
919422035846,NaT,8605.630000000001,0
919423939099,1990-07,6826.15,1
919423939099,1993-12,9312.32,1
919423939099,1997-06,4319.84,1
919423939099,2015-06,3591.31,1
919423939099,2015-10,2366.58,1
919423939099,NaT,6259.51,0
919433149532,1973-08,2293.54,1
919433149532,1985-12,1073.97,1
919433149532,1986-02,9338.96,1
919433149532,1993-11,5650.03,1
919433149532,1997-09,8172.42,1
919433149532,2004-03,3679.42,1
919433149532,NaT,8463.27,0
919435488617,1985-10,876.36,1
919435488617,2001-04,425.16,1
919435488617,2024-11,6176.05,1
919435488617,NaT,15120.09,0
919438608304,1970-06,235.26,1
919438608304,2008-04,1575.54,1
919438608304,NaT,12520.93,0
919440681022,1980-02,7911.92,1
919440681022,1991-06,9791.01,1
919440681022,1997-10,5213.81,1
919440681022,2003-01,5998.46,1
919440681022,2009-02,768.74,1
919440681022,2012-01,2497.8,1
919440681022,2014-05,3688.89,1
919441382168,1973-03,7783.53,1
919441382168,1974-02,0.0,1
919441382168,1994-01,6266.63,1
919441382168,1998-12,4300.69,1
919441382168,2011-08,4083.3,1
919441382168,2018-03,5175.65,1
919444542251,1973-10,2696.82,1
919444542251,1975-04,8275.52,1
919444542251,1979-02,4031.92,1
919444542251,1982-06,7644.41,1
919444542251,1987-09,8098.64,1
919444542251,1989-09,8446.03,1
919444542251,2005-01,1745.27,1
919444542251,2006-01,0.0,1
919444542251,2014-12,4878.23,1
919444542251,2019-05,604.84,1
919455872736,1974-12,4782.88,1
919455872736,1980-07,5579.36,1
919455872736,1984-08,7581.17,1
919455872736,1984-11,9641.65,1
919455872736,1985-10,1635.55,1
919455872736,1989-07,8940.88,1
919455872736,1991-01,7988.06,1
919455872736,1993-03,9685.97,1
919455872736,2007-06,3429.55,1
919455872736,2023-08,5875.77,1
919456109296,1977-09,8563.4,1
919456109296,1991-01,7012.0,1
919456109296,1996-03,0.0,1
919456109296,2007-07,7901.69,1
919456109296,2007-08,9786.45,1
919462603446,2006-12,2356.23,1
919462603446,2010-10,1010.44,1
919462603446,NaT,16785.13,0
919465675062,1979-03,5818.37,1
919465675062,1984-07,7531.1,1
919465675062,1984-08,2365.49,1
919465675062,1995-09,5811.36,1
919465675062,2018-08,8212.7,1
919465675062,2022-11,9905.07,1
919465675062,NaT,326.54,0
919468173213,2020-07,4992.99,1
919468173213,2021-12,8259.7,1
919468173213,NaT,14593.73,0
919470591645,1989-10,5615.38,1
919470591645,1998-04,2903.39,1
919470591645,2017-06,5729.66,1
919470591645,2020-05,2341.83,1
919471107346,1972-10,324.11,1
919471107346,1978-09,526.22,1
919471107346,2011-10,8799.81,1
919474816314,1980-09,4285.71,1
919474816314,1982-05,2177.61,1
919474816314,2000-05,8318.65,1
919479722104,1975-11,7146.63,1
919479722104,1977-07,6476.91,1
919479722104,1982-12,5034.6,1
919479722104,1986-02,1151.55,1
919479722104,1994-12,5488.2,1
919479722104,2000-09,760.72,1
919479722104,2001-09,6645.89,1
919479722104,2018-05,1789.87,1
919479722104,2019-07,5718.14,1
919479722104,NaT,3004.71,0
919492483651,1979-02,4731.38,1
919492483651,2003-06,3239.85,1
919492483651,2008-04,1709.57,1
919492483651,NaT,24772.190000000002,0
919492602049,1979-01,3583.87,1
919492602049,1981-06,2045.85,1
919492602049,1986-10,6379.25,1
919492602049,2002-12,4553.71,1
919492602049,2004-01,9399.89,1
919492602049,2011-10,686.99,1
919492602049,NaT,8083.95,0
919498054328,1981-05,5320.95,1
919498054328,1990-04,3653.16,1
919498054328,2021-10,6387.44,1
919521713809,1992-06,8610.07,1
919521713809,2017-11,390.85,1
919521713809,2022-01,8459.32,1
919524176919,1972-11,3483.5,1
919524176919,1973-08,0.0,1
919524176919,1980-07,1592.9,1
919524176919,1982-03,8169.0,1
919524176919,2008-07,8911.61,1
919524176919,2024-07,6387.11,1
919524176919,NaT,11703.53,0
919524233168,1970-04,2376.62,1
919524233168,1978-08,3862.97,1
919524233168,1993-07,7324.57,1
919524233168,1996-10,8969.59,1
919524233168,1999-05,249.78,1
919524233168,2015-10,0.0,1
919524233168,2020-07,9967.51,1
919524233168,2021-08,337.08,1
919524233168,2024-04,8760.16,1
919524233168,NaT,7502.22,0
919530988694,1972-01,8339.45,1
919530988694,1976-10,7687.14,1
919530988694,2012-12,8469.04,1
919530988694,2016-10,6396.23,1
919530988694,2018-12,4717.19,1
919530988694,2023-03,2913.0,1
919530988694,2024-01,3413.8,1
919530988694,NaT,8459.25,0
919531928910,1988-11,915.68,1
919531928910,2007-06,1847.01,1
919531928910,2012-04,524.35,1
919531928910,NaT,369.72,0
919538382315,1972-09,6824.85,1
919538382315,1977-03,9099.79,1
919538382315,2001-01,6316.95,1
919538382315,2005-06,9481.84,1
919538382315,2009-12,342.92,1
919538382315,2013-10,7771.33,1
919538382315,2022-08,6918.42,1
919540085129,1972-02,2245.1,1
919540085129,1976-12,3167.46,1
919540085129,1999-11,3230.2,1
919540085129,2000-12,7134.06,1
919540085129,2021-02,4517.61,1
919540085129,NaT,5614.51,0
919540388030,1971-06,7597.4,1
919540388030,1989-11,3570.55,1
919540388030,1992-06,3665.55,1
919540388030,2009-12,6643.54,1
919540388030,2012-02,0.0,1
919540388030,2015-03,8238.3,1
919540388030,2021-06,6774.68,1
919540388030,2023-08,7251.5,1
919540388030,NaT,9441.7,0
919546884199,1985-04,6460.62,1
919546884199,2013-03,8333.03,1
919546884199,NaT,2001.35,0
919551894263,1973-07,6189.71,1
919551894263,1978-03,3983.39,1
919551894263,1991-01,2976.95,1
919551894263,1991-12,2007.13,1
919551894263,2006-10,4903.75,1
919551894263,2018-12,1125.25,1
919551894263,2019-12,9020.52,1
919551894263,2023-10,7526.75,1
919551894263,NaT,5608.42,0
919553738511,1974-01,4772.5,1
919553738511,1986-12,886.28,1
919553738511,1995-01,1775.14,1
919553738511,2013-12,6564.4,1
919553738511,2019-11,2934.55,1
919553738511,NaT,18155.2,0
919556025499,1977-09,450.31,1
919556025499,1983-11,8537.87,1
919556025499,1995-08,3966.86,1
919556025499,1996-09,796.11,1
919556025499,2005-11,0.0,1
919556025499,2006-01,3180.51,1
919556025499,2013-01,8005.76,1
919556025499,2017-05,2235.66,1
919559270786,1973-02,361.25,1
919559270786,2010-08,7110.17,1
919559270786,2025-02,8680.22,1
919559557470,1982-07,4453.34,1
919559557470,1989-05,2918.18,1
919559557470,2020-06,6989.41,1
919564984187,1972-08,3735.6,1
919564984187,1974-01,7364.29,1
919564984187,1974-07,1509.89,1
919564984187,1984-08,8091.61,1
919564984187,1986-03,7620.09,1
919564984187,2010-04,4835.02,1
919564984187,2014-08,4437.45,1
919565126577,1978-10,3641.83,1
919565126577,1984-10,3549.77,1
919565126577,1993-04,1181.59,1
919565126577,1993-08,2714.51,1
919565126577,2009-02,9188.23,1
919565126577,2014-07,2610.99,1
919565126577,NaT,16881.14,0
919577015837,1986-07,5006.32,1
919577015837,1990-10,6804.75,1
919577015837,2002-07,5859.52,1
919577015837,2007-05,9304.74,1
919577015837,2013-12,1990.14,1
919579265601,1984-09,6040.77,1
919579265601,NaT,7776.17,0
919582467100,1970-12,9355.16,1
919582467100,1980-09,993.2,1
919582467100,1991-02,0.0,1
919582467100,NaT,14285.81,0
919584796846,1972-12,9391.02,1
919584796846,1988-12,4515.34,1
919584796846,1994-08,7571.81,1
919584796846,1995-05,7907.5,1
919584796846,1998-04,4721.15,1
919584796846,2018-03,8002.29,1
919584796846,2024-12,3813.29,1
919584796846,NaT,15210.35,0
919587294825,1977-02,2114.87,1
919587294825,1995-10,2644.39,1
919587294825,2002-07,6037.87,1
919587294825,2003-05,9799.14,1
919587294825,2007-10,9332.46,1
919587294825,2009-01,9659.64,1
919587294825,2020-04,7682.07,1
919587294825,2023-05,2132.19,1
